variant,speed_ratio,seed,safe_frac,captured_frac,chi,chi_local,soc_branch_ratio,soc_topple_steps,soc_pred_entropy_mean,soc_pred_entropy_var,soc_entropy_fluct_mean
soc_v3_entropy_mid,1.3,29,0.1953125,0.3359375,0.9991254937013152,0.10157640150534616,1.0317994748002206,600.0,0.6647285980236759,0.03792075860078344,0.07775417135682479
soc_v3_entropy_mid,1.3,28,0.2734375,0.2890625,1.328213535001854,4.422325062671779e-05,1.030689609245154,600.0,0.6517814165768264,0.04044673273757628,0.07954189472608815
soc_v3_entropy_high,1.1,1,0.3984375,0.046875,1.8032440537916867,1.4710884538101268,1.027872013323231,600.0,0.6836715889666256,0.028540734408577854,0.059189075960738184
soc_v3_entropy_high,1.1,0,0.34375,0.046875,4.925730157201615,0.0032518918669492847,1.0387417304099407,600.0,0.6706088089584819,0.02922995231574776,0.05615645475337554
soc_v3_entropy_high,1.1,3,0.375,0.0234375,2.1433190231955113,0.622738198937005,1.0385153208049003,600.0,0.6507622035415606,0.028205855955999837,0.05364056162759232
soc_v3_entropy_high,1.1,2,0.390625,0.0390625,1.5474841606786283,2.2752554504382068,1.0226366631346124,600.0,0.7158217211416543,0.02838851256104501,0.06331638179818612
soc_v3_entropy_high,1.1,4,0.3125,0.0234375,5.579698415910394,0.45220195081982195,1.0295082439675394,600.0,0.693290768856732,0.032173660910323525,0.06021051971564
soc_v3_entropy_high,1.1,6,0.40625,0.0546875,2.874304397894632,0.08588733474689414,1.021984141246032,600.0,0.7044289555388441,0.029861034548462104,0.062380558726821994
soc_v3_entropy_high,1.1,5,0.328125,0.046875,7.400692639421198,1.0138373023800165,1.0332315486360943,600.0,0.6844297965215658,0.029160743004331014,0.05855153190078217
soc_v3_entropy_high,1.1,7,0.265625,0.0703125,5.1017006986467415,0.0001068211775109509,1.0379675683398681,600.0,0.6533137395103723,0.025742714471142437,0.051691946186444265
soc_v3_entropy_high,1.1,8,0.34375,0.0546875,3.491155205976111,0.01593872820842998,1.0218360609809458,600.0,0.6906529225446296,0.030247961560498932,0.05989048017534626
soc_v3_entropy_high,1.1,14,0.4765625,0.0546875,1.3634904812401187,0.060093216420011655,1.0293623712523128,600.0,0.6920521902686386,0.03170771281113456,0.059769490277079056
soc_v3_entropy_high,1.1,12,0.390625,0.09375,2.906874842829703,1.1743679732508707,1.0222304310205919,600.0,0.6976440933821823,0.02833884326739107,0.06314417382157682
soc_v3_entropy_high,1.1,9,0.34375,0.0390625,2.878885995955713,0.7823488507430366,1.0211733273770363,600.0,0.6879172434343744,0.030188985167039335,0.059677069165150295
soc_v3_entropy_high,1.1,10,0.4453125,0.0546875,4.447578385443668,0.05964858031426453,1.020686874303194,600.0,0.6703958683668875,0.03104766276932974,0.05665540672728319
soc_v3_entropy_high,1.1,13,0.34375,0.0390625,1.5511233693231212,1.3712093890949903,1.0196183941201258,600.0,0.7089816374002756,0.02928659099407414,0.06285757526898385
soc_v3_entropy_high,1.1,11,0.3359375,0.046875,2.0760184948024416,0.0145254501086889,1.0281242361606526,600.0,0.701931642185961,0.0301124103070013,0.062151194145771915
soc_v3_entropy_high,1.1,15,0.2734375,0.0546875,1.1382954275992292,1.0600950226977404,1.0313806541518542,600.0,0.6943653318827705,0.029026446534083844,0.06101092721626432
soc_v3_entropy_high,1.1,16,0.5546875,0.0703125,2.5261888033315936,0.0029529535420449705,1.0348487215087023,600.0,0.6850615687976432,0.029694189568524123,0.05849150920092036
soc_v3_entropy_high,1.1,18,0.3671875,0.0703125,1.8196389590461175,1.5507703229237948,1.049685179371202,600.0,0.6656282883227584,0.029939889777824663,0.055495122568213956
soc_v3_entropy_high,1.1,19,0.3515625,0.03125,3.6945988580094205,0.4125515426407577,1.029747096463498,600.0,0.6850587943082436,0.02905983601242479,0.05884548343841793
soc_v3_entropy_high,1.1,17,0.2890625,0.0234375,5.264501817791396,0.02461238496847642,1.0404635601698469,600.0,0.6800599987199305,0.027335634513948222,0.058679629794978067
soc_v3_entropy_high,1.1,21,0.390625,0.0390625,0.6836451725252765,0.360171226467781,1.0292395142813693,600.0,0.6868714296258406,0.029052669665546454,0.05892451298419317
soc_v3_entropy_high,1.1,20,0.3984375,0.1015625,2.1906485883762694,2.038011840231495,1.0236430581118752,600.0,0.6995264073821882,0.030471010659815258,0.06173140889648516
soc_v3_entropy_high,1.1,23,0.421875,0.0703125,1.7673562092594175,1.3335774756572985,1.0277797743909494,600.0,0.7039079149336381,0.030333152184476547,0.061073269134026636
soc_v3_entropy_high,1.1,22,0.2890625,0.015625,3.503020834028452,0.02105491495238147,1.026362584335574,600.0,0.6901789350568056,0.02872528448827823,0.059383428882986436
soc_v3_entropy_high,1.1,24,0.46875,0.0859375,1.6720470666551517,0.4032458860227388,1.0287128594374935,600.0,0.685398271396559,0.02764876207979486,0.06064029060934381
soc_v3_entropy_high,1.1,25,0.3828125,0.046875,0.6942658385616512,0.15714111960632793,1.0259186950290597,600.0,0.7039058880018018,0.030801692364103975,0.06283321073782425
soc_v3_entropy_high,1.1,26,0.296875,0.046875,1.3052404768941732,0.07227458065564801,1.0195347276538638,600.0,0.6980057222842204,0.029806049759095943,0.05952431246463893
soc_v3_entropy_high,1.1,28,0.3046875,0.0546875,1.7002605731174096,1.8883862413150652,1.0256614826293593,600.0,0.6679606599861874,0.02873134258399988,0.056406662550149846
soc_v3_entropy_high,1.1,27,0.4453125,0.09375,2.197286220511024,0.6812968836330989,1.0171666277378324,600.0,0.7002530121779409,0.029764605473701373,0.06303331660726018
soc_v3_entropy_high,1.3,1,0.1875,0.390625,3.2299784031340795,0.1552860745764043,1.0253806560919672,600.0,0.7001433248536288,0.030636991641554468,0.062491279592615134
soc_v3_entropy_high,1.3,0,0.3671875,0.3515625,8.313057913770264,3.332561222171889e-07,1.0567716698577834,600.0,0.6751729285300568,0.029478604476640306,0.056572817835701984
soc_v3_entropy_high,1.1,29,0.3203125,0.046875,3.0926351393221676,0.03581324910670741,1.0251602295466902,600.0,0.6931757064413311,0.030537051098694583,0.060361762410356096
soc_v3_entropy_high,1.3,3,0.296875,0.4375,1.8603950753523077,0.012363629456356898,1.030754915494645,600.0,0.6912724690416834,0.031196615513660746,0.060458956708078326
soc_v3_entropy_high,1.3,2,0.328125,0.1875,2.6696513618360544,0.24511698926297176,1.0345264080647172,597.0,0.6547251453368665,0.027967793270904748,0.053685791944628414
soc_v3_entropy_high,1.3,6,0.3359375,0.3203125,5.837587304923222,0.052221753992735126,1.076503793505753,591.0,0.6689650740137449,0.028491142627129977,0.05525198540406073
soc_v3_entropy_high,1.3,4,0.25,0.296875,1.7054736832091988,2.7052073508619645,1.0276072033643109,600.0,0.6642133493762888,0.03048860668650227,0.05695225147766108
soc_v3_entropy_high,1.3,7,0.296875,0.3359375,1.9347350624378226,4.928152845857947e-05,1.0232173747199298,600.0,0.6959175984643434,0.031419652782004155,0.0604065027965234
soc_v3_entropy_high,1.3,5,0.3046875,0.328125,2.3006088780939193,2.9638397596954724e-07,1.0404517525671462,600.0,0.6813025715630725,0.029758549895238507,0.057948302715526596
soc_v3_entropy_high,1.3,8,0.3828125,0.3125,3.2456220893857792,0.05459047141677132,1.0382674037368063,600.0,0.683809196693247,0.0308974343788321,0.059046296275279415
soc_v3_entropy_high,1.3,9,0.328125,0.3828125,6.536861921540884,2.6060780355536004e-07,1.0878414764799107,592.0,0.630828808042029,0.02629093749617146,0.04584549660395737
soc_v3_entropy_high,1.3,11,0.296875,0.40625,0.3296675559462285,0.002242791042464536,1.0347674496185997,600.0,0.6660013758774046,0.030248079843704645,0.05569551664407593
soc_v3_entropy_high,1.3,10,0.25,0.359375,5.988046073189443,0.001170670361319488,1.02738761338825,600.0,0.6740791054302984,0.029532889922730128,0.057291183387465534
soc_v3_entropy_high,1.3,14,0.2421875,0.3828125,2.63195877174713,5.286642244141649e-07,1.0540598106302999,599.0,0.6681096149067033,0.02885900186806128,0.054633447783114616
soc_v3_entropy_high,1.3,13,0.1953125,0.4296875,0.7485257787468679,2.5375980986890974,1.0269988555640752,600.0,0.7046874516419163,0.030682891246530727,0.061354777888836365
soc_v3_entropy_high,1.3,15,0.296875,0.3125,1.3345119461074917,0.026782345421551893,1.0405263298664873,600.0,0.6878339710670829,0.02858367551067523,0.060085089754203076
soc_v3_entropy_high,1.3,16,0.2265625,0.34375,3.11758259924913,0.0022701740124653385,1.0349591911611173,600.0,0.6698931884038715,0.02935579395317652,0.05727084904896877
soc_v3_entropy_high,1.3,12,0.15625,0.2421875,2.4056206670643823,0.2848958807014952,1.041069125904372,599.0,0.6810266926068924,0.02995329839042353,0.05909221263549677
soc_v3_entropy_high,1.3,17,0.2578125,0.296875,4.391419222646981,0.009243227947640419,1.0684301407024634,600.0,0.668152494480257,0.027461668161398903,0.055725454760841064
soc_v3_entropy_high,1.3,18,0.3125,0.40625,6.151363679422553,0.857827213018607,1.052794424215481,600.0,0.6589971149872415,0.0291629686260841,0.055548772252543725
soc_v3_entropy_high,1.3,19,0.234375,0.3203125,1.3801490116839878,1.3763835442130339,1.0410725594003747,600.0,0.672152192894649,0.029726038960534336,0.0561913259329174
soc_v3_entropy_high,1.3,22,0.359375,0.2109375,1.1632342996499505,1.349584875475977,1.0394156300629012,600.0,0.6341177673718131,0.029613340506597308,0.05099111269661018
soc_v3_entropy_high,1.3,20,0.3046875,0.265625,3.4052409027394215,0.9561489962829564,1.042252960086992,600.0,0.6572464059262363,0.02733581352363166,0.05307310442088588
soc_v3_entropy_high,1.3,21,0.3125,0.390625,0.9561997628408602,0.0038911324730604895,1.032639760823341,600.0,0.6908455120600069,0.03113011011661774,0.059381554591660925
soc_v3_entropy_high,1.3,25,0.265625,0.3828125,8.127403991393916,1.929596620244107e-11,1.0455676803026845,579.0,0.673231903703293,0.02624989387752471,0.05268731202190022
soc_v3_entropy_high,1.3,24,0.359375,0.2890625,0.6950247501235406,5.955880786915931e-07,1.0529357950190732,596.0,0.6689582392669033,0.028514653170914592,0.055567011998004776
soc_v3_entropy_high,1.3,23,0.21875,0.3359375,3.2206404483013245,0.001191725699430726,1.0412072550075464,600.0,0.6833252286797273,0.028259172483913044,0.058983788942271784
soc_v3_entropy_high,1.3,26,0.1484375,0.421875,4.584552707699112,0.000437708698281844,1.0263701001293062,600.0,0.6878813997922612,0.030552518892809265,0.05965542161135083
soc_v3_entropy_high,1.3,28,0.359375,0.390625,2.3478541946015965,0.013490828994073311,1.0785841364464221,595.0,0.6369924457706916,0.02706459722243469,0.04986246927601721
soc_v3_entropy_high,1.3,29,0.3125,0.4140625,3.178806973257394,0.1294126379556313,1.051571077965248,597.0,0.666610596323207,0.026482764866348932,0.05464054034661956
soc_v3_entropy_high,1.3,27,0.15625,0.28125,4.241152737537877,0.003279222218895594,1.0293311109157504,600.0,0.6889698038409507,0.029916803286683287,0.06022260075986759
