variant,speed_ratio,w_align,n,safe_mean,safe_ci95,chi_mean,chi_ci95,chi_local_mean,chi_local_ci95,tau_P_ar1_mean,tau_P_ar1_ci95
p1_full,1.2,0.8,60,0.10208333333333333,0.009349482299458658,5.174560788186914,0.7254342114687502,0.001998850829964613,0.002351073098717971,192.7990916374242,5.433355813011049
p1_full,1.2,0.85,60,0.09609375,0.010315691649999393,5.459671962452373,0.8305266433093303,0.04169613884172634,0.0669657171981757,197.149211853983,2.6575986256063104
p1_full,1.2,0.9,60,0.076953125,0.009306582460989405,5.538462367725532,0.8154718642939695,0.0075920892573371245,0.013024358255141404,193.300122341174,6.108051150572071
p1_full,1.2,0.95,60,0.06940104166666666,0.009414608805434415,6.165889862739496,0.7588880168746432,0.14115022089020876,0.2666177777601326,197.00293843015842,3.91424067688913
p1_full,1.2,1.0,60,0.0421875,0.0067720943523678755,6.971445243344788,1.0694375435277106,7.477712201134724,2.187323268791938,194.38405703278215,5.0878408352452915
p1_full,1.3,0.0,60,0.3313802083333333,0.011337325595132267,0.2936718285656763,0.049724161345201134,3.8357954368806477,0.6881554980407485,178.22099862888504,10.66447325364548
p1_full,1.3,0.05,60,0.32513020833333334,0.011510107314112488,0.4739259011017659,0.09601965617795756,3.9245614291717876,0.694153856483032,187.10030493942944,8.420821340646361
p1_full,1.3,0.1,60,0.34479166666666666,0.012441353566725337,0.9181241605131546,0.1528116376363865,2.468010147649569,0.5216156490130012,193.56392486495008,4.675994515239726
p1_full,1.3,0.15,60,0.33958333333333335,0.011919316991980714,1.671411639405594,0.3516842742149902,1.7175800750200243,0.4934038764242031,193.42813433480734,5.188069439532931
p1_full,1.3,0.2,60,0.3352864583333333,0.01454171376127073,2.2140241874646387,0.4153782164578277,1.0420127719999828,0.3399399619874566,196.09350850339035,3.278099924692321
p1_full,1.3,0.25,60,0.32265625,0.016963652588303395,2.638888021492173,0.45699743188838793,0.7848336993533442,0.3104908560390852,196.46790115053403,2.826897522222427
p1_full,1.3,0.3,60,0.3294270833333333,0.015790231869977422,3.1039307036002555,0.4860648587378852,0.6590406354136327,0.21217829701469978,196.82595053955433,2.619098425893903
p1_full,1.3,0.35,60,0.3209635416666667,0.017637437467335367,3.2994634272403474,0.5162438076421408,0.6934608761222243,0.3202951913660052,196.9009292452208,3.678689013820331
p1_full,1.3,0.4,60,0.30625,0.016578589882098343,3.2396109675725713,0.46622723300343627,0.5523653975412562,0.3069164516560847,197.65580220660237,1.8014506807890547
p1_full,1.3,0.45,60,0.3009114583333333,0.01988025190508525,3.6804379194859282,0.48971563927617784,0.1348244800633262,0.11732433432115544,198.44489059209863,1.0880144394863265
p1_full,1.3,0.5,60,0.19244791666666666,0.01529071248937707,3.732705052866835,0.49430474754778964,0.11658876908601053,0.07894981905749812,196.87129384194486,3.47205758685129
p1_full,1.3,0.55,60,0.14505208333333333,0.012604785391850185,4.5037329912114625,0.5256584897300188,0.04739511361658625,0.047285158848077984,196.02528450799272,4.411452604592928
p1_full,1.3,0.6,60,0.12955729166666666,0.012290440361688509,3.8866787322057474,0.6110449317955282,0.1120742692780623,0.14128926377898807,198.51920477896667,0.6121945103679816
p1_full,1.3,0.65,60,0.10416666666666667,0.010584225274094358,5.567631204782918,0.8140047541542214,0.14686168950260756,0.26032235041839186,198.99999999999983,0.0
p1_full,1.3,0.7,60,0.10065104166666666,0.010742154591415094,5.645658922387065,0.789278709752549,0.07305071124738662,0.08863260939047102,195.2728296808099,3.538390360046507
p1_full,1.3,0.75,60,0.08802083333333334,0.009328204971274545,5.778476225906541,0.7656219112684615,0.00033473384072853267,0.00024106181771663116,195.78078357554145,3.7955949916480765
p1_full,1.3,0.8,60,0.08333333333333333,0.010721015532704693,6.450810949077183,0.9316909235386718,0.0636257882231935,0.12292210669143379,194.62918613351368,5.427286238219256
p1_full,1.3,0.85,60,0.08424479166666667,0.010907363879594253,7.1052952455759355,0.857059327012713,0.05618108093945311,0.10967301258754636,196.14240801433564,4.133819626496726
p1_full,1.3,0.9,60,0.0765625,0.00942661989293788,7.674369440110258,0.8776001737316045,7.0785011075348665e-06,6.398966063064756e-06,189.25881036607248,7.640278874427792
p1_full,1.3,0.95,60,0.06536458333333334,0.008006951424410958,7.8091955793265475,0.9214330871053064,4.6746495428432593e-07,4.7151690094223284e-07,196.44830290599882,2.647403226660626
p1_full,1.3,1.0,60,0.049088541666666666,0.008997309274349182,7.233590068072247,1.1792575063774053,6.436224638022143,2.0579692308766186,192.5737023909005,6.540382933762002
p1_full,1.4,0.0,60,0.28880208333333335,0.00932181230242152,0.383016039229823,0.062411163420847814,3.855881950965917,0.8464105403182264,174.38204373906822,11.181761542074518
p1_full,1.4,0.05,60,0.29296875,0.010514112970116675,0.5117646314502567,0.10230966655688407,2.7290787998055945,0.6291484617216926,181.22352092014452,9.230145368540411
p1_full,1.4,0.1,60,0.28958333333333336,0.011736761973672629,1.1605097405403262,0.19941873784207878,1.912004282245916,0.571545964240754,187.26254891595303,8.612188268647795
p1_full,1.4,0.15,60,0.303515625,0.010402170770880334,1.6746811012146563,0.3224415237948367,1.3058544757753303,0.497616344868203,190.46663200692552,7.324759536739688
p1_full,1.4,0.2,60,0.28229166666666666,0.013654585701784667,2.8468564833149066,0.508417475016789,0.8369044366130788,0.2705262099005229,197.1839207960083,1.7052846225248488
p1_full,1.4,0.25,60,0.28229166666666666,0.01452428104005363,2.93078190997955,0.4329199854160383,0.7883468588629058,0.3934502207205096,196.35396721491205,5.186224258772095
p1_full,1.4,0.3,60,0.2923177083333333,0.016306648482092942,3.557911646241475,0.5205706211767445,0.44980477442664696,0.3060836633870438,196.9743674974734,2.223354436460666
p1_full,1.4,0.35,60,0.27096354166666664,0.014455829103937433,4.12518130508925,0.6349858619705379,0.3234258947051519,0.2967452744215476,195.95181372434217,3.7471388244634896
p1_full,1.4,0.4,60,0.25338541666666664,0.018351795513917107,4.500017175961487,0.6281816414763084,0.2136654783222996,0.1830874264411367,198.99999999999983,0.0
p1_full,1.4,0.45,60,0.24557291666666667,0.018355404354355367,4.546659957989914,0.6767130406848211,0.35505695342656807,0.24295749087008212,195.20914985377507,3.825208295569001
p1_full,1.4,0.5,60,0.17083333333333334,0.012194000119661904,4.186296609425418,0.5132620052431413,0.1666390363037008,0.22073955607885484,193.1851431346353,4.723403927500969
p1_full,1.4,0.55,60,0.12005208333333334,0.012748992060824757,5.35884881833043,0.7388047222983875,0.004930206312286269,0.00483121594359116,195.8420292979598,4.342432007112301
p1_full,1.4,0.6,60,0.11614583333333334,0.012916736718417659,5.545062949101322,0.6911553160009231,0.13248462307088363,0.16311788459466484,194.37744945430168,4.698724453499838
p1_full,1.4,0.65,60,0.11080729166666667,0.011250528402106046,6.573439818081116,0.7802265090377136,0.0018355345104746725,0.001216086234308806,194.28463805133973,5.477459178397096
p1_full,1.4,0.7,60,0.0984375,0.010327884005432138,6.8728349676000615,0.8267674782027614,0.007528077294801827,0.013405244295669408,191.56870528263602,5.737334659318024
p1_full,1.4,0.75,60,0.07799479166666666,0.01074462067440095,7.144250485094329,0.9876366742503955,0.0010124984204817067,0.001249592699178068,193.41322393455624,4.924264719818648
p1_full,1.4,0.8,60,0.08059895833333333,0.009536238482425094,7.006643044332915,0.8775808797467729,0.006891786019359333,0.013326442736553066,190.70884230138805,7.1439296054389985
p1_full,1.4,0.85,60,0.075390625,0.008634678235032613,8.586961175061244,1.0221700054303215,2.795804222807018e-05,3.7673890218718684e-05,191.66054791452413,6.010039040185846
p1_full,1.4,0.9,60,0.066796875,0.00706152820438345,8.501407889258955,0.901986860426644,0.027637752904734914,0.05412992655084577,191.80758433343917,5.689625447645724
p1_full,1.4,0.95,60,0.06315104166666667,0.008278034072248822,8.43340950227189,1.0490295158366398,0.017183113179263635,0.025908623410821417,192.70772084348982,5.864886270978984
p1_full,1.4,1.0,60,0.034765625,0.005165545064252438,8.633360350165528,0.9311585206377766,6.521077613856404,2.5400047529497267,195.8931267539097,3.8695425288158583
p1_gain05,1.0,0.0,60,0.3678385416666667,0.010712517314572375,0.29870972328369,0.047507328361655034,4.681283969787007,0.5694689074144305,182.7582440885557,8.403729870345918
p1_gain05,1.0,0.05,60,0.37265625,0.01207299511778472,0.469683790936631,0.08807176070477495,4.491818006009237,0.6286155494751999,180.23902539479073,8.546144091497233
p1_gain05,1.0,0.1,60,0.377734375,0.011264257054515458,0.8312951413306215,0.18215936429528293,3.698067883594978,0.5359567719476954,191.17418372300804,6.6878877117865185
p1_gain05,1.0,0.15,60,0.38697916666666665,0.01640051178684043,1.3203260955074436,0.20799411742759516,1.8913653198404285,0.4731971150932746,197.7028169348764,1.6442835806875626
p1_gain05,1.0,0.2,60,0.37643229166666664,0.017671953155917894,2.0248386762718815,0.3743604169988594,1.9039480027345335,0.3937300537644138,197.1821922616687,3.1924112078232842
p1_gain05,1.0,0.25,60,0.38190104166666666,0.017860597189464488,2.5025047956143367,0.4155491373398179,1.2397885969867026,0.38089028031693334,196.56825056883207,3.6295394253196664
p1_gain05,1.0,0.3,60,0.37916666666666665,0.016412623134406994,2.8318522701172686,0.3566779181826639,1.2654717732245895,0.4693391735871409,196.80343634101956,2.256258036802115
p1_gain05,1.0,0.35,60,0.3768229166666667,0.021173769110327353,3.334197830141026,0.48085550239432323,0.436419178511482,0.1452122563500311,196.13729774076947,3.342478280667451
p1_gain05,1.0,0.4,60,0.354296875,0.022426926449717104,3.4801380068743937,0.4844434447027976,0.4808883090828021,0.2660824145220869,198.4479030110394,1.0821100983624068
p1_gain05,1.0,0.45,60,0.3809895833333333,0.024688965314746087,3.7350625967723574,0.5877860342632847,0.41631035086303697,0.2651902723315218,197.7117281715465,1.8007033804117016
p1_gain05,1.0,0.5,60,0.23893229166666666,0.01810443244757789,4.0180490365728945,0.5352426058782612,0.22091922626894295,0.10290333780130403,198.7452010077868,0.49940602473752366
p1_gain05,1.0,0.55,60,0.200390625,0.016308814659964792,3.285937038787204,0.4780659526647998,0.12528279832670622,0.07620899263124681,198.35442254631604,1.2653318092201935
p1_gain05,1.0,0.6,60,0.17994791666666668,0.015492966098007396,3.86145318059111,0.6616382116757061,0.12532242047526646,0.06268725969480021,194.56621242697832,5.460207763836602
p1_gain05,1.0,0.65,60,0.159765625,0.01541349330971285,3.6456499078341227,0.528078393648857,0.12225879758359545,0.12441930651120088,198.99999999999983,0.0
p1_gain05,1.0,0.7,60,0.14518229166666666,0.01451892168786756,4.143799083953998,0.6701344396340622,0.12518783970190442,0.13721561107877087,198.99999999999983,0.0
p1_gain05,1.0,0.75,60,0.141015625,0.014298886991426677,4.928368174666819,0.8072890519905658,0.03806629772520167,0.04064984489716177,197.85993923411692,2.2345191011305143
p1_gain05,1.0,0.8,60,0.13268229166666667,0.013620709579799597,4.496676429588009,0.6402249398720177,0.024916497684418136,0.03824794692259375,197.24853533797128,2.582714429115219
p1_gain05,1.0,0.85,60,0.11041666666666666,0.01158681847389467,4.892238767905496,0.6875811615185488,0.019259323588259585,0.021607231739983357,198.50074169402444,0.9785462797117183
p1_gain05,1.0,0.9,60,0.097265625,0.011373101465178052,4.62816982975707,0.6360957844850865,0.13228051199697685,0.2333247964268712,195.64904179011313,3.9744611763645854
p1_gain05,1.0,0.95,60,0.109375,0.01157843134396908,4.873225428085259,0.6639831736561059,0.008226167971409858,0.010927899482174253,196.96592299658283,3.5013113520643913
p1_gain05,1.0,1.0,60,0.06341145833333334,0.00981418074728791,4.774740831646623,0.788876356756144,3.0582837625127004,0.8728200552026879,198.88771424956903,0.22008007084435816
p1_gain05,1.1,0.0,60,0.3704427083333333,0.011551465597864932,0.29644811265131793,0.03925609121918652,4.805069828560668,0.6569660404619517,183.94457677627224,8.333421131396895
p1_gain05,1.1,0.05,60,0.36575520833333336,0.012063070107761071,0.4336775339257028,0.06183825436541,4.949884112991269,0.5963327171209618,190.4981888716752,7.169413468029983
p1_gain05,1.1,0.1,60,0.38059895833333335,0.012661017340915464,0.8771063159070498,0.17547080131597587,3.8462195369636527,0.6499536118798934,193.3754378648288,6.0886911207822925
p1_gain05,1.1,0.15,60,0.372265625,0.016566699820957563,1.352831878182616,0.21790199715252567,2.0673202140407585,0.4033830606364706,192.10109469278356,5.994720098325907
p1_gain05,1.1,0.2,60,0.37356770833333336,0.015275652316613644,1.9552652997550213,0.3443409991956679,1.738844494542774,0.41149435053264616,197.7934265392618,1.806013342204747
p1_gain05,1.1,0.25,60,0.3671875,0.015894058788887264,2.25675538463293,0.3425873741293761,1.4483580112106518,0.454363399322645,193.99977720914578,4.21599686962174
p1_gain05,1.1,0.3,60,0.37604166666666666,0.020896993749850927,3.0308096931232495,0.4058406732477478,0.6118160128894564,0.21804597381605328,197.27217107009062,2.106208606128272
p1_gain05,1.1,0.35,60,0.37734375,0.019448465516722784,3.469023796589982,0.5640298409217733,0.6564012405360916,0.39128883608363335,198.99999999999983,0.0
p1_gain05,1.1,0.4,60,0.36692708333333335,0.023816673861938142,3.1403712871584273,0.46517062840479007,0.4504614446147255,0.16943149249119477,195.21174999964958,3.5564212667410913
p1_gain05,1.1,0.45,60,0.33151041666666664,0.02292506831898145,3.6974546163481254,0.625785134465873,0.2973062493137518,0.17707125847982189,194.20334705163012,5.084323017190168
p1_gain05,1.1,0.5,60,0.24296875,0.018503953992015598,3.4238118855813067,0.5952113364701404,0.20104857032465642,0.11199342946587978,195.12130165068672,5.665911018322406
p1_gain05,1.1,0.55,60,0.18151041666666667,0.013707357088239697,3.817166273963764,0.6778856912794481,0.2675550636907547,0.1909637745352613,193.11208143914354,5.901854634672679
p1_gain05,1.1,0.6,60,0.163671875,0.013620385387184434,4.348763610132192,0.6189309302551083,0.1407967921553494,0.1459111886353241,198.38167886777637,1.2119094191579405
p1_gain05,1.1,0.65,60,0.144921875,0.014871094210862119,4.131765144820553,0.7508379939932696,0.052000697406600224,0.05781235309443711,197.92859860155744,1.2773738084165362
p1_gain05,1.1,0.7,60,0.13489583333333333,0.01208158715222304,4.535128413744833,0.7447853425585705,0.07659661956530397,0.06119152023701802,198.432489648854,1.0191588167911265
p1_gain05,1.1,0.75,60,0.11510416666666666,0.010300055801379663,4.474740701885104,0.8230651756524165,0.02900245594574659,0.04547476478273285,193.42881492730496,4.489983093351015
p1_gain05,1.1,0.8,60,0.10768229166666667,0.012181092793898759,4.8650912036776175,0.6728174404732717,0.04214137926876535,0.07939347218823996,198.99999999999983,0.0
p1_gain05,1.1,0.85,60,0.10638020833333334,0.011544582839840735,4.550460459728125,0.6782970686244101,0.020451278236175534,0.032259351049162235,195.01170693341786,4.224923698100499
p1_gain05,1.1,0.9,60,0.08723958333333333,0.00887930079590595,5.093956672408464,0.7024330742261631,0.018908472970009353,0.028011881534962837,198.55784006324745,0.8666334760346724
p1_gain05,1.1,0.95,60,0.08411458333333334,0.009416543332181913,5.9321101107364775,0.7466417730329326,0.07004888043861193,0.11588465099962457,198.99999999999983,0.0
p1_gain05,1.1,1.0,60,0.052083333333333336,0.007402607653827576,5.753472303514076,0.9567684732422466,4.213953312590492,1.8879115468014602,191.07442649056478,6.574191795739144
p1_gain05,1.2,0.0,60,0.36236979166666666,0.010840360330820123,0.32188932329592035,0.05139430822709115,4.9569100073980605,0.6388874616271946,185.22916497987336,8.020800082229242
p1_gain05,1.2,0.05,60,0.35638020833333334,0.010680317457513215,0.43926443967804657,0.07447307914646224,4.29970750384632,0.5644565955742639,186.49114245068628,8.351469441841113
p1_gain05,1.2,0.1,60,0.37408854166666666,0.01237529624028969,0.8119537796437288,0.16395090043047267,3.1293119237451137,0.547592840106576,193.67069187382674,4.973214676199758
p1_gain05,1.2,0.15,60,0.3692708333333333,0.012975062632746006,1.5732257868494535,0.27004174075492077,2.0371304256132285,0.3460015905765064,195.6537836705901,3.5481339200786484
p1_gain05,1.2,0.2,60,0.3614583333333333,0.014653221484187092,2.5143235881367034,0.4552761152636449,1.521136259082689,0.378074713391417,193.79308872540415,5.984056654234363
p1_gain05,1.2,0.25,60,0.35963541666666665,0.01433839905381476,2.5380114045592177,0.48241839194242797,1.3149906651103518,0.45571744923706237,196.65888523894998,3.4035932211463362
p1_gain05,1.2,0.3,60,0.33828125,0.018155609715753883,3.298474383622572,0.4742367582833919,0.8188484833648612,0.3735373420707235,197.47955351561916,2.346904993943606
p1_gain05,1.2,0.35,60,0.3463541666666667,0.018735060059407702,2.9821028863057393,0.44336670894789626,0.6780627390310012,0.3213675332093003,198.77874546021746,0.4336588979734625
p1_gain05,1.2,0.4,60,0.3514322916666667,0.019823531939244014,3.5556413884235223,0.5227841168986602,0.28167453209022963,0.16867496738479656,196.82184322730907,3.2583066164965664
p1_gain05,1.2,0.45,60,0.31796875,0.022044075583191134,3.1871289934470965,0.48163530411005456,0.43990175159358275,0.2492683309575221,195.89618837521945,3.169385844532625
p1_gain05,1.2,0.5,60,0.234765625,0.015770329479703124,3.959769393560334,0.6556909604846756,0.13178152022681985,0.0836133234950388,198.3808117795159,0.698250495768859
p1_gain05,1.2,0.55,60,0.15208333333333332,0.013513181279656006,4.807373017647494,0.6890384359823523,0.20620813756587045,0.15470480135533132,198.89456611707297,0.20665041053659394
p1_gain05,1.2,0.6,60,0.14895833333333333,0.013000561620944734,4.135457421544682,0.7125224109091636,0.06964485873093573,0.0820102925952824,197.09473810436947,3.7343133154354438
p1_gain05,1.2,0.65,60,0.13541666666666666,0.012227630823971004,5.0252764450715155,0.7257971493309985,0.06753717974677512,0.10910466231206671,198.05748500798862,1.8473293843420044
p1_gain05,1.2,0.7,60,0.112890625,0.011874545655986387,3.931893676837767,0.6798222052589424,0.10619246667592325,0.08475565813585552,194.43625816933158,4.817529255574869
p1_gain05,1.2,0.75,60,0.10807291666666667,0.011967564926603958,4.548409172535697,0.8765544180939927,0.09633025625431799,0.10620712162041755,197.3612948555757,2.340051989746821
p1_gain05,1.2,0.8,60,0.10221354166666667,0.010468604517884766,5.037331846154138,0.7201784033996143,0.04645423383804416,0.08223298855953139,198.17225824851752,1.6223738329053343
p1_gain05,1.2,0.85,60,0.08190104166666666,0.009577821618575101,6.753767063370266,0.8074140989283455,0.012824142112976883,0.024786927032033633,198.99999999999983,0.0
p1_gain05,1.2,0.9,60,0.08098958333333334,0.00936434766361953,5.700185129955888,0.7326911702654529,0.0018316557937098556,0.003087447044045244,192.26092073024634,6.958917535097464
p1_gain05,1.2,0.95,60,0.07760416666666667,0.01075309352113366,6.938685226796225,0.9575208456259641,0.000500469920348536,0.000916737073106706,191.80930794396727,6.265701098849781
p1_gain05,1.2,1.0,60,0.03606770833333333,0.006582550633035941,6.0485819660069735,0.8571386696405893,6.031983159881339,2.1452845816647472,192.06113844890967,6.657889971936169
p1_gain05,1.3,0.0,60,0.33111979166666666,0.010073951082051781,0.28008462705436077,0.04657311005292439,4.0003032840880115,0.6187763643612731,180.0714732155032,9.933712782766577
p1_gain05,1.3,0.05,60,0.32838541666666665,0.012114983191199488,0.4628987930428187,0.07715139995630338,3.6596073297519935,0.628996620826568,185.8736597795763,7.260558373849616
p1_gain05,1.3,0.1,60,0.31888020833333336,0.010769250444938306,0.8415224085286596,0.19762429453217956,2.401471556041906,0.5056345880713513,197.17609889702376,2.2356501964360196
p1_gain05,1.3,0.15,60,0.330078125,0.010714578107611126,1.9217620743030734,0.3637385591698288,1.3794154373930785,0.4003666981422074,196.3614355818255,3.068315316584518
p1_gain05,1.3,0.2,60,0.33541666666666664,0.016186687196471726,2.323297918151156,0.37371676198111076,1.5906354828506588,0.47721284410774883,193.4433400535675,5.102305955046857
p1_gain05,1.3,0.25,60,0.323046875,0.01581394904323067,3.0345702758014417,0.4754454984737345,0.9092223992650244,0.31186939077498826,196.66020688607756,3.485468006261326
p1_gain05,1.3,0.3,60,0.33880208333333334,0.019110639766229693,3.4311724929897744,0.5962914092030389,0.46813884144605317,0.30848031293070693,198.4035786544104,0.8222027813496208
p1_gain05,1.3,0.35,60,0.3014322916666667,0.01755839746223179,3.3148664245219326,0.5651422926955161,0.25435335513528384,0.17349975853393293,194.19222610651545,4.758384904330862
p1_gain05,1.3,0.4,60,0.3123697916666667,0.018745044795535248,4.1263959569017405,0.6812077726383681,0.4797254514070834,0.3167641397172123,194.280265991049,5.039388993823335
p1_gain05,1.3,0.45,60,0.2989583333333333,0.021008898136416123,3.9498765612268056,0.6657901161586367,0.20208965086536843,0.16127434178182473,195.43686702797012,4.249091249705583
p1_gain05,1.3,0.5,60,0.19908854166666667,0.013295889637707286,4.34384616235794,0.6229396316027069,0.11449527767456567,0.10579924288523797,198.9619968450201,0.07448618376024466
p1_gain05,1.3,0.55,60,0.14791666666666667,0.013671068361326626,4.3268500028570935,0.5682207157028675,0.008565836831720222,0.00867079268733485,198.66622274500662,0.6542034197866584
p1_gain05,1.3,0.6,60,0.12786458333333334,0.012919300393850626,4.949282071611093,0.748468531886876,0.02122415940800448,0.03015021180188649,195.45855310203294,4.37288118581927
p1_gain05,1.3,0.65,60,0.10533854166666666,0.012291518147473644,5.024508280375122,0.7352513055306132,0.0024718888625907634,0.0024698206308974265,198.2834839913957,1.4043713768640818
p1_gain05,1.3,0.7,60,0.099609375,0.010825278366618457,5.441732329539177,0.7449695430749524,0.11186863305618593,0.13867438252006767,194.59520110245236,5.122090368212559
p1_gain05,1.3,0.75,60,0.09596354166666667,0.011452417478846419,5.4560802089577045,0.7498035768562368,0.0005918591903344883,0.000607280650296909,196.33323009831736,2.824902056992074
p1_gain05,1.3,0.8,60,0.09166666666666666,0.011893727489308161,7.00757367004203,0.9983698427834353,0.011883560420777236,0.021197827491494087,194.0563427953193,5.674097664105632
p1_gain05,1.3,0.85,60,0.07786458333333333,0.008378837077234014,7.131936399960433,0.7765557819367471,0.04279826065983136,0.0837598607648971,191.3184647048878,7.110870884307868
p1_gain05,1.3,0.9,60,0.06549479166666666,0.008544199701709726,7.08312850327549,0.8501699211278768,3.178024638820313e-05,3.8791392594196046e-05,190.12917456569693,5.834250160023275
p1_gain05,1.3,0.95,60,0.07044270833333334,0.009557052666772582,8.325791470291486,0.9122023098012546,0.12697415549750918,0.24688849430495002,192.70141667453487,6.669260120003092
p1_gain05,1.3,1.0,60,0.037760416666666664,0.0059267817260646085,7.896841911298113,0.9093919312774321,7.747846557802458,2.6784169412003047,196.35945072828025,3.2739050809495582
p1_gain05,1.4,0.0,60,0.29466145833333335,0.00907062723580286,0.3205537959954532,0.04289054633889363,3.5812845985991926,0.8154185719825225,185.34071936588586,7.950512495734182
p1_gain05,1.4,0.05,60,0.29244791666666664,0.011407652346526182,0.5522442508992267,0.11706141927408957,2.076968452405449,0.6218518456578274,165.60714829902673,12.01502210032586
p1_gain05,1.4,0.1,60,0.3104166666666667,0.01114033785927875,1.0726351782603842,0.20112544217615355,1.7390861315207882,0.5481602420506992,189.25912102020763,6.034839541813082
p1_gain05,1.4,0.15,60,0.29986979166666666,0.012099254739225634,2.1762086580596414,0.3808421805235904,0.8513907936627546,0.35766736957616063,194.37394733798138,4.374885337824787
p1_gain05,1.4,0.2,60,0.2967447916666667,0.013746561772530674,3.2405670145206567,0.524662603594009,0.9586666798712256,0.39949671776946793,195.55446582417656,4.4028032772324215
p1_gain05,1.4,0.25,60,0.2794270833333333,0.013932614558141258,3.0393056063564265,0.39868641268258304,0.3741105839366047,0.2533172939344022,198.101442785413,1.7611721405901544
p1_gain05,1.4,0.3,60,0.28294270833333335,0.015646644774480245,3.892558818801298,0.5395222418221065,0.4108303354941898,0.4364726833972349,195.37921618455997,4.785910211941997
p1_gain05,1.4,0.35,60,0.2708333333333333,0.01845365307130496,4.55897475111371,0.633237498622218,0.25308246864270406,0.20310665824122112,196.47712653036513,3.5977069177683076
p1_gain05,1.4,0.4,60,0.24973958333333332,0.017436032085326406,4.191006654122647,0.6318970719483944,0.297512331580865,0.2330268730479594,195.37341627467222,3.8743692160034433
p1_gain05,1.4,0.45,60,0.24609375,0.02049060807297362,5.10341693128083,0.6320571057027125,0.013484319376328236,0.013851301735835226,195.27895244311523,3.773505974821761
p1_gain05,1.4,0.5,60,0.17473958333333334,0.015177669693468588,4.550334081203257,0.6095025906952487,0.09194600898644884,0.14401303852117728,195.39833496804536,4.173612532430463
p1_gain05,1.4,0.55,60,0.12669270833333332,0.010907363879594251,5.5761026694203375,0.6116542560267877,0.022953585109310067,0.02517804791816766,196.54015056786344,3.140192043949155
p1_gain05,1.4,0.6,60,0.10859375,0.011426989986434337,5.465400716793869,0.7923775144718372,0.12255397953104463,0.14794755060542789,193.31692726204088,6.030545969875875
p1_gain05,1.4,0.65,60,0.09466145833333334,0.010454675777464627,5.89215417846707,0.7767749088389263,0.012225892558506377,0.01847751889885829,191.22183381517223,6.286602418793954
p1_gain05,1.4,0.7,60,0.08736979166666667,0.011425782342771609,5.936713693945961,0.776877591352043,0.0003020087833721064,0.00018757798239387317,191.73973818508742,5.5181556796090145
p1_gain05,1.4,0.75,60,0.0875,0.009234958639318058,8.106193590964432,0.8674208098620303,0.00522877734190405,0.009854837810441358,189.22388002741948,7.015263835783546
p1_gain05,1.4,0.8,60,0.078125,0.009974231342423092,8.18540767424027,0.9420931151890091,0.0002489284527715625,0.00041921345676350396,189.63433481532212,7.793068202452698
p1_gain05,1.4,0.85,60,0.07057291666666667,0.00842613394923145,8.025414609340997,0.940244740958677,4.1419159230653366e-05,5.3911493176796154e-05,189.81885530882647,6.550498297242612
p1_gain05,1.4,0.9,60,0.0703125,0.009456084728915225,7.944397159649189,0.8607778963096385,2.587516193615817e-06,2.5850862057794108e-06,186.18253955187535,7.585184643591918
p1_gain05,1.4,0.95,60,0.06796875,0.008050949016001948,8.639348621642522,0.9326611131994421,0.015093625799583097,0.029583465819069645,190.1545448952924,6.660527448716132
p1_gain05,1.4,1.0,60,0.03723958333333333,0.006180619349292008,9.49736279819045,0.9847519838858876,3.7635589185920897,1.8595029165248242,196.95999075658037,2.375827211869695
p1_tmax2,1.0,0.0,60,0.369921875,0.012877491704699639,0.3100105059092018,0.07120399282732616,5.059977095060395,0.6149318419079933,178.84073118774558,9.48185110066186
p1_tmax2,1.0,0.05,60,0.3751302083333333,0.011991478010252955,0.4694205524618952,0.08618980781631289,4.304848538843572,0.5594396991426756,191.20747689481445,5.917733786908032
p1_tmax2,1.0,0.1,60,0.3729166666666667,0.012190740611708483,0.7395488759910052,0.1969470207684497,3.3089446763139616,0.5397065315404743,187.0722483293622,8.333200492583162
p1_tmax2,1.0,0.15,60,0.38333333333333336,0.012980166437721112,1.574014289706675,0.25941767382634096,2.4650126739404,0.4721844874026797,194.54744131386332,4.593887388591524
p1_tmax2,1.0,0.2,60,0.3658854166666667,0.01688485824245558,2.1699668576257287,0.3293792879707577,1.4851671626524376,0.40653237700392597,194.02060921322604,5.799172395359856
p1_tmax2,1.0,0.25,60,0.379296875,0.01727750481256222,2.34654284962374,0.39801968803064475,1.331521311042088,0.3978051960509083,193.97787045206636,5.865741804592041
p1_tmax2,1.0,0.3,60,0.37278645833333335,0.017617898688334376,2.89009344927345,0.3713868121465161,0.7993672729932718,0.2919335007752128,197.4078635953122,2.214855345274254
p1_tmax2,1.0,0.35,60,0.3828125,0.021816650639930366,3.569873352861814,0.5191555558249076,0.5304911219810551,0.20153674956677917,196.53890581079818,3.086759249722224
p1_tmax2,1.0,0.4,60,0.37669270833333335,0.02061176371262189,3.2681835411115348,0.49902793102835763,0.48018983748877064,0.34809368187820355,196.33444900064836,3.372186214687513
p1_tmax2,1.0,0.45,60,0.3736979166666667,0.026020730814675933,3.26868576171707,0.4689271749278117,0.6812699034710649,0.3807549126648487,195.07027551099253,5.401953346838839
p1_tmax2,1.0,0.5,60,0.241796875,0.01376550075054387,2.946183611485858,0.5273889761903215,0.30221475980422147,0.1952791954257938,196.94194175526505,4.033794159680146
