variant,gain,seed,safe_frac,chi,chi_local,soc_pred_entropy_var,soc_entropy_fluct_mean
soc_varh_tuned,0.0,55,0.3515625,3.644970540037945,0.0006455702773971863,0.03708224364775255,0.075646512994111
soc_varh_tuned,0.0,57,0.3203125,0.4322587722387839,0.041333413788154805,0.04135954570466379,0.07690842625684524
soc_varh_tuned,0.0,56,0.3359375,4.701445870525205,1.3424770720332588,0.039465468333685666,0.0758479056234889
soc_varh_tuned,0.0,58,0.3359375,5.144892213382434,0.020383367528624814,0.043687329653306566,0.07596292262769247
soc_varh_tuned,0.0,60,0.3125,2.1347024317104943,1.1547404241703498,0.03905060465711461,0.07353933892159499
soc_varh_tuned,0.0,61,0.359375,3.4301487724178203,2.987334204575751,0.04093132901736272,0.07665432685374339
soc_varh_tuned,0.0,62,0.4453125,3.744876069963312,2.580004118357079e-05,0.04105530744129832,0.07490969384033441
soc_varh_tuned,0.0,59,0.265625,5.44402560942721,1.1016138707448968,0.03955756916582528,0.07795055884782764
soc_varh_tuned,0.0,63,0.3984375,2.9406352627619388,1.0541473592524815,0.038675183849301555,0.07445320715153515
soc_varh_tuned,0.0,64,0.453125,4.176795190893516,0.20114118675599052,0.04248419783805385,0.07630685988464712
soc_varh_tuned,0.0,66,0.328125,2.027346842424105,0.1091916574553715,0.039336335857735216,0.07518454089564858
soc_varh_tuned,0.0,65,0.3125,4.0255305466742906,2.6162437810522152,0.03978274260806765,0.07884361795565832
soc_varh_tuned,0.0,68,0.40625,0.24760135309443393,0.7140011529583419,0.0405813428135074,0.07676126720520166
soc_varh_tuned,0.0,67,0.328125,4.681413316952171,1.9141449210810413,0.039973714762268076,0.07556059022676588
soc_varh_tuned,0.0,69,0.328125,2.400697541008732,4.4791084270565715,0.03951868753574234,0.07590379571441351
soc_varh_tuned,0.0,70,0.3125,1.9533496604244052,2.2238824801408312,0.038389821922464776,0.07704630866910937
soc_varh_tuned,0.0,71,0.3359375,1.2669785505497768,2.3626810826281983,0.04110582906626007,0.07908538598659696
soc_varh_tuned,0.0,72,0.296875,1.235905153712206,0.024801794512677933,0.03976597013790748,0.07418794582189969
soc_varh_tuned,0.0,75,0.421875,6.260424035729376,0.00451672210033206,0.04404816115387103,0.07757040426644729
soc_varh_tuned,0.0,74,0.3828125,2.5583440231702874,0.4534034347501239,0.03714088715824696,0.07199925255733583
soc_varh_tuned,0.0,73,0.2890625,6.558349495885779,0.09556031510547601,0.04155778208696751,0.07328265378665505
soc_varh_tuned,0.0,77,0.375,2.789510496574484,1.3719200617500953,0.03845736863590684,0.07600432942434757
soc_varh_tuned,0.0,76,0.2734375,0.32250704248282897,0.4178436117411858,0.04337002053470593,0.07816832793168406
soc_varh_tuned,0.0,78,0.2265625,5.443471529047411,0.1300283070739453,0.042040088944037636,0.07741822391960725
soc_varh_tuned,0.0,79,0.3828125,0.8086460928681709,2.7673573802679017,0.039234131241843634,0.08016164834674692
soc_varh_tuned,0.0,80,0.3515625,0.7401046553332704,2.7136746907840457,0.040531450205540276,0.08009097238802954
soc_varh_tuned,0.0,83,0.2578125,0.45300070962513417,1.3980191647705091,0.04057033999642718,0.08220345286225986
soc_varh_tuned,0.0,81,0.3046875,0.3292962336525767,0.636313621361534,0.038618317317176756,0.07679725135638768
soc_varh_tuned,0.0,82,0.265625,1.4129389006149946,0.8561128507791138,0.04076860208362423,0.07541932792760696
soc_varh_tuned,0.0,84,0.2890625,1.9674308280152302,0.4176937077409073,0.039497345721441035,0.08237354058315279
soc_varh_tuned,0.0,85,0.2890625,3.009278870349154,0.6072062414293273,0.03919822027445645,0.07527325895634472
soc_varh_tuned,0.0,86,0.3125,0.8051721207504203,4.498818848243771,0.03991567729771472,0.07272795718925779
soc_varh_tuned,0.0,87,0.28125,1.0719024820731229,1.2743320262090545,0.03932195504491729,0.07625250289898937
soc_varh_tuned,0.0,88,0.390625,2.282224205954039,0.00012994725920683551,0.0395608537808652,0.07313713351726218
soc_varh_tuned,0.0,91,0.3984375,0.8024330770237716,0.4708307496105683,0.04103912483501976,0.07352832058489905
soc_varh_tuned,0.0,89,0.3125,2.447245238631439,0.27110679453237085,0.03943728471306792,0.07911830619626135
soc_varh_tuned,0.0,90,0.3671875,0.36523275624904533,0.7643128412473438,0.04012102101249818,0.07917443905257211
soc_varh_tuned,0.0,92,0.28125,0.7980336865334218,0.0012950484341494994,0.03906817458310132,0.07827465685881727
soc_varh_tuned,0.0,93,0.34375,4.344019361603605,3.521408038039017,0.03885333691751565,0.07530286303615474
soc_varh_tuned,0.0,94,0.3125,1.9764205686722167,2.909879728206508,0.037790074263459456,0.07259658889719689
soc_varh_tuned,0.0,95,0.3125,2.5784206600597286,0.8160977713241353,0.03934732777235994,0.07936423764544798
soc_varh_tuned,0.0,96,0.375,1.4111018166007103,0.3440095321483118,0.03980257252115006,0.07781177545684566
soc_varh_tuned,0.0,98,0.3125,6.024751978051437,0.009605753190058842,0.044642185616762746,0.07502584869120515
soc_varh_tuned,0.0,99,0.3984375,1.6841060791234959,1.216123216445307,0.04204901863947213,0.08023010211676593
soc_varh_tuned,0.0,97,0.2890625,5.104888581267343,0.0007263592211250964,0.04143152231190246,0.07430403789527477
soc_varh_tuned,0.0,100,0.4453125,0.4277088455421992,4.73892715198927e-08,0.037927385894775005,0.07540076634812866
soc_varh_tuned,0.0,101,0.3671875,1.528715457906312,1.9259121804801635,0.040928716318408845,0.07674279262240499
soc_varh_tuned,0.0,102,0.2265625,3.014964840382424,0.1268992410219675,0.04040442510705329,0.07721716596169202
soc_varh_tuned,0.0,103,0.359375,2.4294407439639394,5.109598139090642e-05,0.04126507472916276,0.07537539934912509
soc_varh_tuned,0.0,104,0.3671875,6.452225763648681,0.008068849251929841,0.03959114931372076,0.07708759037571605
soc_varh_tuned,0.0,107,0.40625,5.962952666042873,4.904495092365777,0.039716141230525366,0.07445839403047652
soc_varh_tuned,0.0,105,0.28125,4.704791868982333,6.907719786368872e-05,0.041928171014621526,0.07565059808079994
soc_varh_tuned,0.0,108,0.34375,4.42303714154097,0.5161914272138973,0.0398865931233585,0.0768668413028252
soc_varh_tuned,0.0,106,0.34375,0.3498925569234348,5.1010518070681286e-05,0.039620144386494416,0.07938877312294598
soc_varh_tuned,0.0,109,0.296875,2.6246365031442593,1.503215759013052,0.04081461013620761,0.07694808669190654
soc_varh_tuned,0.0,110,0.3515625,0.6223942955989274,0.42312374795437635,0.03846010248282248,0.07755017164544445
soc_varh_tuned,0.0,111,0.3125,4.855342655906777,2.9805266500889895,0.038690265165561,0.0789422546701391
soc_varh_tuned,0.0,113,0.34375,5.349908910831069,0.05346447442674486,0.037251743973702185,0.0734611820352891
soc_varh_tuned,0.0,112,0.234375,1.0898203819918846,0.13272538547215976,0.039506434609537,0.07946012942782682
soc_varh_tuned,0.0,114,0.390625,4.859069216616333,1.316694119334937e-06,0.04028132285899506,0.07601486645583878
soc_varh_tuned,0.0,115,0.328125,1.2072638315804893,0.08365543991572545,0.03865733759704778,0.07991728997670061
soc_varh_tuned,0.0,116,0.3984375,7.873821024583733,0.5072314676988636,0.0374487353368662,0.06604367394539402
soc_varh_tuned,0.0,117,0.3359375,1.8661645969058747,1.9648157305776797,0.03811425241402826,0.07684106400634971
soc_varh_tuned,0.0,118,0.4140625,1.357213780404311,1.5622644931973817,0.039128811662884004,0.07794301190496782
soc_varh_tuned,0.0,119,0.3046875,1.2409871654010007,0.014853504121105499,0.03946403105567909,0.07774957682062654
soc_varh_tuned,0.25,2,0.328125,4.4484138526520045,6.46092021305097e-05,0.04225492078793178,0.07647808681433456
soc_varh_tuned,0.25,4,0.375,1.2392561507615647,0.2196746365662006,0.03884655337200989,0.07444416582588206
soc_varh_tuned,0.25,5,0.4140625,3.467588155571432,0.7609118599699899,0.039370224567274244,0.0746017452098516
soc_varh_tuned,0.25,0,0.3203125,4.419408889089397,3.016221073289803e-05,0.04175727320754238,0.0758139366003623
soc_varh_tuned,0.25,6,0.3828125,3.5625807488501136,0.00010122676070575517,0.041193699371599425,0.07465595407638909
soc_varh_tuned,0.25,1,0.4609375,0.6090559075336728,0.07537155127190617,0.04061661570456688,0.08316577979167294
soc_varh_tuned,0.25,3,0.265625,1.8611516897056644,2.917968544040307,0.03919678254185456,0.07781810125123159
soc_varh_tuned,0.25,7,0.2890625,0.2845127130647138,0.012435538330957773,0.0422563946545824,0.08200756465365441
soc_varh_tuned,0.25,8,0.34375,0.32825403468597764,1.4559559764197016,0.038342236621421624,0.0779468338030987
soc_varh_tuned,0.25,9,0.3828125,0.7401463575665836,0.404805036621365,0.0407696343233477,0.07796476810232332
soc_varh_tuned,0.25,11,0.3046875,3.495915681425219,0.06540180110821946,0.04044198953545333,0.07456310046192338
soc_varh_tuned,0.25,10,0.34375,1.2958938245444889,0.06855664781184033,0.042850597273782105,0.07713152095247293
soc_varh_tuned,0.25,12,0.3671875,4.91104650227135,0.1965012455543806,0.04192615779869462,0.0758779856523043
soc_varh_tuned,0.25,13,0.2734375,4.062543876653539,0.010661089011390191,0.03700747302201495,0.07688427610775948
soc_varh_tuned,0.25,15,0.2421875,6.468172032619596,0.20205526619915593,0.04252803211862937,0.0690899381112666
soc_varh_tuned,0.25,14,0.265625,4.48731055099199,0.4556124264111375,0.03664044287045802,0.07401763390772698
soc_varh_tuned,0.25,16,0.3515625,2.1217035307583343,3.60009130189338,0.040032395189971516,0.07561621139692452
soc_varh_tuned,0.25,17,0.390625,0.866620419065066,0.07506852439675307,0.04268187868915473,0.07982733023804868
soc_varh_tuned,0.25,19,0.3515625,1.9990319690340626,3.9851463163009075,0.0399398090391063,0.07971844015541422
soc_varh_tuned,0.25,21,0.3671875,5.445184250381647,0.21925696046046822,0.04153970614724507,0.07265025488857291
soc_varh_tuned,0.25,18,0.375,5.149719560608178,3.0776533682981416e-06,0.040358480725993934,0.0754921063882276
soc_varh_tuned,0.25,20,0.296875,1.2353948932934726,0.4154913872815971,0.03928922630955258,0.07764391460783969
soc_varh_tuned,0.25,22,0.2578125,1.0829085798428808,1.675075959751007,0.04125158085717588,0.07929212103177803
soc_varh_tuned,0.25,23,0.40625,8.726351395609191,2.2048734438046627e-07,0.03824290625010476,0.0707372485541727
soc_varh_tuned,0.25,24,0.2578125,3.1589148539326084,1.3412238354638912,0.039637102954171846,0.07576808917145025
soc_varh_tuned,0.25,25,0.2578125,2.9033864277739245,0.3472338355683635,0.04083399923199384,0.07873150087528433
soc_varh_tuned,0.25,27,0.3125,5.337597152474051,0.2040939698753543,0.03856138643641911,0.06841239670229007
soc_varh_tuned,0.25,28,0.3359375,0.744191520543019,1.01315342684812,0.04121823420836461,0.07367420679231858
soc_varh_tuned,0.25,26,0.265625,3.1358647821881482,0.8718424518092966,0.03905928791568791,0.07290544253534033
soc_varh_tuned,0.25,30,0.328125,0.5733668744748831,9.676850128434862e-05,0.03874041124295835,0.0755616040288761
soc_varh_tuned,0.25,29,0.2109375,1.563852310494715,5.467121802361923,0.040524750047242444,0.07910526474759813
soc_varh_tuned,0.25,31,0.3203125,3.542585507989201,0.06632336811686773,0.03989286042850058,0.07597646813195412
soc_varh_tuned,0.25,33,0.3515625,0.76437121097302,0.3019772371744356,0.043180684670504434,0.07716233045563162
soc_varh_tuned,0.25,32,0.25,4.5265281289727355,0.0032272338991076468,0.04334755395396215,0.07797916031011745
soc_varh_tuned,0.25,36,0.2734375,2.4358454925690367,3.2483815311832127,0.04051138061774293,0.07577940537978602
soc_varh_tuned,0.25,37,0.3515625,4.1265136813085395,0.000599298871950358,0.03949015773985598,0.07770739484137953
soc_varh_tuned,0.25,34,0.3671875,0.763951210189828,1.1200946443234419,0.04037793811715673,0.07768345074637652
soc_varh_tuned,0.25,35,0.3125,7.009029994744995,0.005671568483623729,0.0389708058572854,0.0743663122665711
soc_varh_tuned,0.25,38,0.28125,2.853560991119585,0.0005746764502411237,0.04063758301634405,0.07520907856352994
soc_varh_tuned,0.25,39,0.3046875,0.5933619477818575,8.375428541291597e-05,0.03973207180496984,0.07987911192675214
soc_varh_tuned,0.25,40,0.296875,1.0301484419792482,1.3381350633593343,0.03846282509774074,0.07665315177699882
soc_varh_tuned,0.25,41,0.3359375,0.9589283698964679,0.00039513088372534095,0.044151280097666216,0.0776196553662751
soc_varh_tuned,0.25,42,0.2890625,0.6925784889730716,3.544485397406039,0.04017070202275759,0.07810543467372018
soc_varh_tuned,0.25,43,0.3125,3.342850816249007,1.3381911415403789,0.040858532687299505,0.0754344555825817
soc_varh_tuned,0.25,44,0.359375,1.4854564223232904,1.724277282510984,0.03648926076571532,0.07421617665810673
soc_varh_tuned,0.25,45,0.25,1.2137279723376622,0.8223847346023848,0.040542931824925646,0.08053337897575914
soc_varh_tuned,0.25,47,0.3984375,1.8709986744092753,0.0008956658516132241,0.04083088291701786,0.07895602444619405
soc_varh_tuned,0.25,46,0.3515625,1.6731224048372335,1.011014476870037,0.04008534043350347,0.07601314532787445
soc_varh_tuned,0.25,48,0.328125,0.7942710992786004,1.964164499795346,0.039111543000640445,0.07533596806100724
soc_varh_tuned,0.25,49,0.359375,7.618163543345818,0.024850781819527445,0.038128087853053924,0.07501093979659033
soc_varh_tuned,0.25,52,0.296875,4.705212174835682,0.16626177268753042,0.04366006145139953,0.07562052014858417
soc_varh_tuned,0.25,50,0.2890625,0.730415262801775,1.5104758011531274,0.04104420253157057,0.07519113994263615
soc_varh_tuned,0.25,51,0.2421875,0.5966222073692815,2.6590303789942262,0.03872369946811234,0.07916724326421881
soc_varh_tuned,0.25,55,0.390625,3.6292415689401416,0.058194331362455234,0.03866692011989703,0.07998783918810301
soc_varh_tuned,0.25,54,0.296875,2.96748793295909,0.6419351349037297,0.04107237982675317,0.07885227417860849
soc_varh_tuned,0.25,53,0.3046875,7.567110820934583,0.2570674483215529,0.038633393880933946,0.0746283041371363
soc_varh_tuned,0.25,57,0.4375,1.1228132861688869,1.8025512938397694,0.04033709377772526,0.07669759630340499
soc_varh_tuned,0.25,56,0.359375,1.3699932178805618,0.06224531956803756,0.04114105162806489,0.07852185597440728
soc_varh_tuned,0.25,58,0.34375,1.2147413874859818,1.9776539376713833,0.041776995110102494,0.07811378919666524
soc_varh_tuned,0.25,59,0.296875,0.8352721175866801,0.9222471725787972,0.03914682415028943,0.07818471465365834
soc_varh_tuned,0.25,60,0.359375,6.840581379831054,1.6480057370182075,0.03795806906512249,0.07388257640687056
soc_varh_tuned,0.25,63,0.2890625,7.2558765402676695,0.0013324175298321445,0.0385612246275541,0.07429591208252359
soc_varh_tuned,0.25,61,0.2109375,8.801607240882229,3.9589408040178915,0.04043945259742482,0.07043690263740944
soc_varh_tuned,0.25,62,0.3203125,4.181044317409595,4.206024351928435,0.039110461286633605,0.07048048568718343
soc_varh_tuned,0.25,64,0.2890625,0.5018816824067344,0.046049762288002304,0.03717667974250787,0.07398390894201749
soc_varh_tuned,0.25,65,0.3203125,5.733665601591659,1.017756901955792,0.039224350490736484,0.07443180921068394
soc_varh_tuned,0.25,66,0.375,1.7467754833766371,0.12690076232964076,0.04034523928572135,0.07335535004086743
soc_varh_tuned,0.25,67,0.3515625,2.8157068896649973,1.828827793417277e-10,0.04258456805266075,0.07685456931627994
soc_varh_tuned,0.25,68,0.328125,5.816713884714182,1.8881089042094457,0.0387016021931976,0.07207156882863593
soc_varh_tuned,0.25,69,0.3046875,1.381364387039574,1.5622563707051715,0.03984668355302735,0.07845345985003753
soc_varh_tuned,0.25,70,0.2890625,3.9403174622435926,0.09956768943624263,0.04132422988486357,0.07854573929008257
soc_varh_tuned,0.25,71,0.2890625,1.2061240308455767,0.15187814231215593,0.042901548435404974,0.07628674923699678
soc_varh_tuned,0.25,72,0.3125,5.954179213237035,0.005255854519794838,0.04051794445515795,0.07404637962300188
soc_varh_tuned,0.25,73,0.25,4.63553741060666,0.14357960190412672,0.03845861312128317,0.07264631437543749
soc_varh_tuned,0.25,75,0.421875,3.483607195813344,5.43586957950085e-06,0.04141169176877143,0.07245536777322964
soc_varh_tuned,0.25,74,0.28125,0.5372263898377454,0.018477254997063843,0.03980829523729274,0.07682330496786127
soc_varh_tuned,0.25,77,0.375,3.3006683262194416,0.9034015860299088,0.03990401282995468,0.07652612444981846
soc_varh_tuned,0.25,76,0.234375,2.6588109961700663,2.712390313031679,0.04200857125230823,0.07760760889482159
soc_varh_tuned,0.25,79,0.4375,1.7259435523968918,2.446958605362728,0.03916245653436203,0.07557604492846505
soc_varh_tuned,0.25,78,0.3203125,5.318613127646217,0.09791158365471138,0.03732180165623611,0.0766630208050259
soc_varh_tuned,0.25,80,0.390625,1.2445196010101642,0.08859025877152446,0.03833678171513489,0.0775925245995378
soc_varh_tuned,0.25,81,0.3359375,7.6018433253520845,0.11556707949717904,0.04083507258493593,0.07499818273823924
soc_varh_tuned,0.25,82,0.3125,0.6519041506782461,0.4581298329305509,0.04064006786624539,0.07863493141394735
soc_varh_tuned,0.25,83,0.3359375,6.869595288319404,0.19422611023070585,0.04012798379324233,0.07309938244712692
soc_varh_tuned,0.25,84,0.3125,5.369286940743271,2.998135399239734,0.038769244912410475,0.07284097895405185
soc_varh_tuned,0.25,85,0.40625,0.9411792179614266,3.519133211441628,0.038785890683074864,0.07072706857725859
soc_varh_tuned,0.25,87,0.28125,4.7048668634940265,1.1916877232176684,0.03805095284511381,0.07264025647507166
soc_varh_tuned,0.25,86,0.25,2.5012894324385866,0.19340717764762716,0.04011038054268571,0.07403714453804623
soc_varh_tuned,0.25,88,0.234375,1.501253000160494,1.6033073329034895,0.04025554274422508,0.07457006655768107
soc_varh_tuned,0.25,89,0.28125,3.1947377380960065,1.4192024441103224,0.03921654827204421,0.07797967972159067
soc_varh_tuned,0.25,90,0.2578125,2.2869234529909166,0.0005130646220397973,0.04089566634173192,0.08133541728941326
soc_varh_tuned,0.25,91,0.3984375,2.3110674951798917,0.06251868806873194,0.03816983714621686,0.07256312299945328
soc_varh_tuned,0.25,93,0.3671875,0.7716499098242185,1.8342204557343766,0.03937117668471698,0.07835868954087301
soc_varh_tuned,0.25,92,0.3203125,4.762430541026264,2.5454230943786444,0.040489156184388385,0.07445781191839358
soc_varh_tuned,0.25,95,0.390625,2.3050349886118666,0.021271680594427706,0.042027135665913186,0.0783199181810246
soc_varh_tuned,0.25,94,0.34375,0.615100376050057,0.08763702188907095,0.04211068741795451,0.0749645494955435
soc_varh_tuned,0.25,96,0.40625,2.3218038943790407,2.7171038772667875,0.03963833752678273,0.07542351529095583
soc_varh_tuned,0.25,97,0.3203125,3.2409204007913046,0.04912713423729027,0.04264485895303761,0.07898949245058601
soc_varh_tuned,0.25,98,0.3828125,6.956198541013254,0.16047591664090005,0.03864693828076439,0.07458000341921447
soc_varh_tuned,0.25,99,0.359375,0.7648007606854894,0.15801699146686174,0.04160771929863893,0.07468074133489905
soc_varh_tuned,0.25,100,0.4375,7.457027373315145,0.004065790095074151,0.042634450188133735,0.07264631415324965
soc_varh_tuned,0.25,101,0.453125,5.144746896452398,0.02278690662835925,0.03822525977245748,0.06885331892368896
soc_varh_tuned,0.25,103,0.2890625,1.9963873447198048,0.014830060630935421,0.041561029519810534,0.08164865994408704
soc_varh_tuned,0.25,102,0.28125,4.012898597954918,0.06955069566780019,0.03743712189513265,0.07723976669670106
soc_varh_tuned,0.25,104,0.2421875,1.6809714842405534,0.05120569473233892,0.040788449194645304,0.07958166989477183
soc_varh_tuned,0.25,105,0.3828125,1.557942847330823,0.16469639903752115,0.04000315013635846,0.0745024927891041
soc_varh_tuned,0.25,106,0.3359375,3.8153067929847393,0.008732949244476278,0.04236831518253214,0.0758105728232565
soc_varh_tuned,0.25,107,0.359375,1.3723148261871811,0.03062054109654198,0.04017957022168277,0.0756726627438983
soc_varh_tuned,0.25,108,0.3046875,9.917512544683209,1.5189042874233904e-05,0.04238998967496626,0.07304361609135455
soc_varh_tuned,0.25,109,0.3125,1.3813804906623497,0.22711293766965843,0.03938159722098827,0.07753109173619059
soc_varh_tuned,0.25,111,0.421875,0.7584855930866924,0.5566689587895606,0.040789143400876,0.07365385730098016
soc_varh_tuned,0.25,110,0.2578125,4.832568273975217,0.12520182002205021,0.042341570554602324,0.07489489042243873
soc_varh_tuned,0.25,112,0.2734375,4.705066757847444,0.013331058267761191,0.04069028757278818,0.07253758679812548
soc_varh_tuned,0.25,113,0.3046875,7.067831004358418,0.3215698708693579,0.041160038586876634,0.07247315104879708
soc_varh_tuned,0.25,114,0.46875,1.0488626907339917,0.0006918733060810995,0.041561342161574824,0.0787591592130265
soc_varh_tuned,0.25,115,0.3671875,5.3918678075088025,0.18551075343031165,0.04100934976445861,0.07332579354297848
soc_varh_tuned,0.25,116,0.3359375,1.2523970363575647,0.03113752869576643,0.03635125377208608,0.07432270315977435
soc_varh_tuned,0.25,117,0.21875,1.732064823348661,0.0002662750975270106,0.03861244402989768,0.08051393692119121
soc_varh_tuned,0.25,118,0.25,1.6330494937978604,2.8317584628865338,0.03762429632860799,0.0786051923279914
soc_varh_tuned,0.25,119,0.2890625,5.105576805257824,0.06892908934575243,0.04070706734050761,0.07522922269073676
soc_varh_tuned,0.5,0,0.328125,0.3749991735513633,0.0038991576740805894,0.041256692783633864,0.07825791807623181
soc_varh_tuned,0.5,1,0.3203125,3.149535726060674,3.24241445925432,0.04102497677581414,0.0734044977136535
soc_varh_tuned,0.5,6,0.4140625,1.8464324674744743,5.4991210333651255,0.038934552329686165,0.0769317621535982
soc_varh_tuned,0.5,3,0.2578125,3.370025372712581,0.43363044680101964,0.04101249118482298,0.07996819592244564
soc_varh_tuned,0.5,4,0.3828125,4.643626097260751,0.19243608148128954,0.035957404399843254,0.07324791168496733
soc_varh_tuned,0.5,2,0.3046875,1.8335577486507748,0.8151354398324353,0.041244359653888195,0.07699690903547798
soc_varh_tuned,0.5,7,0.265625,1.5658090477503197,0.005201848352363217,0.04209216791309121,0.07936079994856116
soc_varh_tuned,0.5,5,0.3515625,5.723619546377043,0.0025389925989724774,0.03888224681966966,0.07472271220782818
soc_varh_tuned,0.5,8,0.234375,1.9014045773918322,9.620602932588703e-07,0.042221788586184986,0.07498081588015795
soc_varh_tuned,0.5,9,0.28125,6.399758741291911,0.0737986608117514,0.04197916974995162,0.07303516757897967
soc_varh_tuned,0.5,12,0.3359375,5.684264175797521,0.04089219554040893,0.0446574409789998,0.07930288009132544
soc_varh_tuned,0.5,10,0.3359375,0.527575586425932,5.313133493835429,0.04190525218519269,0.07898883040964973
soc_varh_tuned,0.5,11,0.3046875,0.5884502805384081,4.6415810471427665,0.03824212480030208,0.08107004055667356
soc_varh_tuned,0.5,13,0.3203125,1.108496135832042,0.5668076618128105,0.03944453192930645,0.06983192214380515
soc_varh_tuned,0.5,14,0.2421875,3.623082117374097,0.0009159864690907448,0.04022291501605794,0.0736849310171722
soc_varh_tuned,0.5,15,0.359375,3.8805768178861855,0.6125614910306135,0.039535356495679366,0.07709658671527947
soc_varh_tuned,0.5,22,0.390625,5.017264434463309,3.3528574392833055,0.042140480519849595,0.07178436518340338
soc_varh_tuned,0.5,21,0.34375,3.8542319309235973,0.0796269870021511,0.042134589074834576,0.07237625010346102
soc_varh_tuned,0.5,19,0.2734375,4.469005972764619,0.013643720952830719,0.04401281948860495,0.0807968191055854
soc_varh_tuned,0.5,17,0.296875,0.8433713117779627,1.5921553364991614,0.03954532004675908,0.07602559042093147
soc_varh_tuned,0.5,16,0.28125,1.0338906911528405,0.005252503328733398,0.04090208626146659,0.07733047347742068
soc_varh_tuned,0.5,18,0.3359375,1.7598055926523368,0.06928109016397893,0.041606941457569095,0.08026685323135176
soc_varh_tuned,0.5,20,0.3515625,5.37283791962856,2.046117847675638,0.03934457705150515,0.07241859929871407
soc_varh_tuned,0.5,23,0.2890625,3.537236237535616,0.21403162760168817,0.03902491129641527,0.0789989588490913
soc_varh_tuned,0.5,25,0.375,4.66792389196413,5.297192653930726,0.041704082065966055,0.07522820098397887
soc_varh_tuned,0.5,24,0.4296875,1.2949940957479233,1.3046074066515517e-06,0.04338192274293841,0.07694732890887923
soc_varh_tuned,0.5,27,0.4140625,3.2868155021633827,0.1464548918250596,0.04233502461293051,0.07152687872915796
soc_varh_tuned,0.5,26,0.25,0.9434055759140386,0.025068204013637126,0.04126793814471462,0.07650424629060036
soc_varh_tuned,0.5,28,0.3125,0.7738683869110905,0.04873089311247065,0.038639849971473635,0.07624959069030716
soc_varh_tuned,0.5,30,0.3046875,0.5175076583807058,0.2706639092860349,0.041736818525941924,0.08027721284931026
soc_varh_tuned,0.5,29,0.25,2.847219831813825,0.0018474151114595448,0.04122436269956461,0.07725907290977513
soc_varh_tuned,0.5,31,0.265625,0.6356439474916641,0.5577571896236801,0.039090918705482085,0.078843004645635
soc_varh_tuned,0.5,33,0.3203125,3.217862042174846,0.010879805636696561,0.043464822241560286,0.07680104837432712
soc_varh_tuned,0.5,35,0.296875,3.282112059527959,1.7935243028593844,0.04393523580043279,0.07709722993215368
soc_varh_tuned,0.5,36,0.3046875,4.92229008237887,0.6243601309786042,0.039801766646802864,0.07420436691398076
soc_varh_tuned,0.5,34,0.328125,5.283648864821732,0.11689010682239077,0.0397869390955994,0.07086825195565524
soc_varh_tuned,0.5,32,0.265625,3.333724347527846,0.7939065853817371,0.042286346715478554,0.0773456962999794
soc_varh_tuned,0.5,38,0.34375,1.3885822853080985,0.004430953910487151,0.042832159904759186,0.08075863794546921
soc_varh_tuned,0.5,37,0.203125,0.46521708185038996,7.160879002633452,0.03906395541734677,0.08221543738427883
soc_varh_tuned,0.5,39,0.3046875,4.221210384793205,0.023088660490693323,0.03721775096361887,0.07099011292872714
soc_varh_tuned,0.5,41,0.4609375,4.100951500245863,1.4394192286897072e-07,0.042407493541514685,0.07798348323133605
soc_varh_tuned,0.5,42,0.296875,3.1329144987368696,0.10967337294898927,0.0397843449325097,0.07561281777206766
soc_varh_tuned,0.5,40,0.3671875,7.587047295279438,0.20737504895988468,0.04063527112089699,0.07632552184505043
soc_varh_tuned,0.5,43,0.2734375,1.0964903990111083,1.5027175149948402,0.041642338254901184,0.0790307427535374
soc_varh_tuned,0.5,44,0.3359375,6.545179088858457,0.3105297381368686,0.03817279998983027,0.0752641709412386
soc_varh_tuned,0.5,46,0.3046875,1.7695151492867902,1.12367032410533,0.041657457387468844,0.07288676160579656
soc_varh_tuned,0.5,45,0.2890625,1.8204247814981045,0.038696019407038096,0.042346833424676426,0.07996455776543394
soc_varh_tuned,0.5,47,0.359375,4.500377987225977,1.3628502196639936,0.0402573422962279,0.07838044938450377
soc_varh_tuned,0.5,50,0.40625,1.391979995418221,3.987528611469402,0.03913804913830371,0.07443666229460084
soc_varh_tuned,0.5,48,0.2890625,2.8838880820664112,0.1365822116721867,0.04218669838058827,0.07612601947729257
soc_varh_tuned,0.5,52,0.3203125,1.4533787435092453,0.01845537781027132,0.04280633362964626,0.07641770818344928
soc_varh_tuned,0.5,49,0.2890625,2.0823728983484973,0.934304984322244,0.037252966260325496,0.07747652722428881
soc_varh_tuned,0.5,51,0.3125,1.2467063529898799,1.535583127800722,0.04059595694506682,0.07781121190879108
soc_varh_tuned,0.5,54,0.4375,4.682966327388468,1.9443535356583692,0.04067439068654018,0.07676899951185637
soc_varh_tuned,0.5,53,0.296875,2.195971236398584,0.4409712759721499,0.03978730790775805,0.0815597240160255
soc_varh_tuned,0.5,55,0.3984375,4.284528843221895,0.0027195023771145028,0.04097294693405019,0.07569417854830322
soc_varh_tuned,0.5,57,0.2890625,2.4845038726709188,0.17910999369517455,0.04130037364014058,0.07463825321885285
soc_varh_tuned,0.5,56,0.34375,2.042068229271325,0.346918871895729,0.039679079934875204,0.07865735430449233
soc_varh_tuned,0.5,59,0.3828125,2.481975032909666,0.3295797417177806,0.04036807862355328,0.07564125906468439
