gain,seed,delta_safe,varh,safe_soc,safe_base
0.5,15,0.0078125,0.039535356495679366,0.359375,0.3515625
0.5,22,0.0546875,0.042140480519849595,0.390625,0.3359375
0.5,21,0.078125,0.042134589074834576,0.34375,0.265625
0.5,19,-0.0625,0.04401281948860495,0.2734375,0.3359375
0.5,17,-0.0390625,0.03954532004675908,0.296875,0.3359375
0.5,16,-0.0546875,0.04090208626146659,0.28125,0.3359375
0.5,18,-0.015625,0.041606941457569095,0.3359375,0.3515625
0.5,20,0.0078125,0.03934457705150515,0.3515625,0.34375
0.5,23,-0.078125,0.03902491129641527,0.2890625,0.3671875
0.5,25,0.046875,0.041704082065966055,0.375,0.328125
0.5,24,0.0,0.04338192274293841,0.4296875,0.4296875
0.5,27,0.09375,0.04233502461293051,0.4140625,0.3203125
0.5,26,-0.015625,0.04126793814471462,0.25,0.265625
0.5,28,-0.0859375,0.038639849971473635,0.3125,0.3984375
0.5,30,0.046875,0.041736818525941924,0.3046875,0.2578125
0.5,29,-0.0390625,0.04122436269956461,0.25,0.2890625
0.5,31,-0.046875,0.039090918705482085,0.265625,0.3125
0.5,33,0.0,0.043464822241560286,0.3203125,0.3203125
0.5,35,0.015625,0.04393523580043279,0.296875,0.28125
0.5,36,-0.0625,0.039801766646802864,0.3046875,0.3671875
0.5,34,0.0078125,0.0397869390955994,0.328125,0.3203125
0.5,32,-0.046875,0.042286346715478554,0.265625,0.3125
0.5,38,-0.015625,0.042832159904759186,0.34375,0.359375
0.5,37,-0.1015625,0.03906395541734677,0.203125,0.3046875
0.5,39,-0.0703125,0.03721775096361887,0.3046875,0.375
0.5,41,0.125,0.042407493541514685,0.4609375,0.3359375
0.5,42,-0.03125,0.0397843449325097,0.296875,0.328125
0.5,40,0.0625,0.04063527112089699,0.3671875,0.3046875
0.5,43,-0.0703125,0.041642338254901184,0.2734375,0.34375
0.5,44,0.015625,0.03817279998983027,0.3359375,0.3203125
0.5,46,-0.03125,0.041657457387468844,0.3046875,0.3359375
0.5,45,-0.0546875,0.042346833424676426,0.2890625,0.34375
0.5,47,0.0625,0.0402573422962279,0.359375,0.296875
0.5,50,0.140625,0.03913804913830371,0.40625,0.265625
0.5,48,-0.078125,0.04218669838058827,0.2890625,0.3671875
0.5,52,-0.0859375,0.04280633362964626,0.3203125,0.40625
0.5,49,0.0,0.037252966260325496,0.2890625,0.2890625
0.5,51,0.0078125,0.04059595694506682,0.3125,0.3046875
0.5,54,0.1015625,0.04067439068654018,0.4375,0.3359375
0.5,53,-0.046875,0.03978730790775805,0.296875,0.34375
0.5,55,0.0859375,0.04097294693405019,0.3984375,0.3125
0.5,57,0.046875,0.04130037364014058,0.2890625,0.2421875
0.5,56,0.0625,0.039679079934875204,0.34375,0.28125
0.5,59,0.0078125,0.04036807862355328,0.3828125,0.375
0.5,60,-0.0390625,0.0431766820832696,0.2734375,0.3125
