variant,speed_ratio,seed,safe_frac,captured_frac,soc_branch_ratio,soc_pred_entropy_var
soc_v3_eg14_th036,1.0,135,0.4140625,0.0078125,1.0056553046046413,0.032548111922787115
soc_v3_eg14_th036,1.0,131,0.2890625,0.0,1.0040085807606414,0.032001473478549765
soc_v3_eg14_th036,1.0,134,0.328125,0.0,1.0030788568129003,0.03192579838272342
soc_v3_eg14_th036,1.0,136,0.3828125,0.0,1.0033431965838673,0.03218168371856302
soc_v3_eg14_th036,1.0,137,0.328125,0.0078125,1.0032309673862334,0.03197167547682853
soc_v3_eg14_th036,1.0,142,0.46875,0.0,1.0037084515616062,0.031855074107256534
soc_v3_eg14_th036,1.0,141,0.375,0.0,1.0050584979472938,0.033512800346144685
soc_v3_eg14_th036,1.0,138,0.296875,0.0,1.0041833707982557,0.03386746640420057
soc_v3_eg14_th036,1.0,139,0.375,0.0,1.0039747358059632,0.03291461802497521
soc_v3_eg14_th036,1.0,143,0.3671875,0.0,1.0046374718171223,0.0343188928728456
soc_v3_eg14_th036,1.0,140,0.265625,0.0,1.003901300881431,0.03196478133624854
soc_v3_eg14_th036,1.0,144,0.3671875,0.0,1.00477317370502,0.03147107459272514
soc_v3_eg14_th036,1.0,147,0.4453125,0.0,1.0051493303394747,0.03136771512338972
soc_v3_eg14_th036,1.0,149,0.40625,0.0,1.003354376956002,0.0323978671772355
soc_v3_eg14_th036,1.0,145,0.390625,0.0078125,1.0036994875180227,0.03341009026277707
soc_v3_eg14_th036,1.0,148,0.3203125,0.0,1.0045602017872772,0.03265313667483247
soc_v3_eg14_th036,1.0,150,0.3515625,0.0078125,1.0036084016927236,0.03463456099892427
soc_v3_eg14_th036,1.0,146,0.2890625,0.0,1.0037780176684687,0.030649257272708005
soc_v3_eg14_th036,1.0,151,0.4453125,0.0078125,1.0043758660989528,0.03304563689843998
soc_v3_eg14_th036,1.0,152,0.3671875,0.0,1.003730527481883,0.03263180051144208
soc_v3_eg14_th036,1.0,154,0.40625,0.0078125,1.004578381292362,0.03135063037807765
soc_v3_eg14_th036,1.0,153,0.421875,0.0,1.003766566113791,0.031331093001911454
soc_v3_eg14_th036,1.0,155,0.359375,0.0,1.004144537405388,0.034102397149933475
soc_v3_eg14_th036,1.0,159,0.3671875,0.0,1.0046514074558743,0.03166864772393021
soc_v3_eg14_th036,1.0,157,0.40625,0.0,1.0033289264707166,0.032366314047762156
soc_v3_eg14_th036,1.0,158,0.3203125,0.0,1.0042456306192669,0.03223061784829903
soc_v3_eg14_th036,1.0,156,0.3671875,0.0,1.0037392184682274,0.032334585830860005
soc_v3_eg14_th036,1.0,160,0.4453125,0.0,1.0037200534807387,0.03145608316129829
soc_v3_eg14_th036,1.0,161,0.3671875,0.0,1.0044709370032865,0.03141286047263061
soc_v3_eg14_th036,1.0,162,0.3671875,0.0078125,1.0045648695869291,0.03201297342994067
soc_v3_eg14_th036,1.0,163,0.4375,0.0,1.0039359752736217,0.033750490760719114
soc_v3_eg14_th036,1.0,165,0.421875,0.0078125,1.0041251919992273,0.032039203841496826
soc_v3_eg14_th036,1.0,166,0.3828125,0.0234375,1.004278301032834,0.03519453857068366
soc_v3_eg14_th036,1.0,164,0.2421875,0.0,1.0027640156743771,0.030202683276977272
soc_v3_eg14_th036,1.0,167,0.25,0.0078125,1.0027703269062234,0.03207020508569616
soc_v3_eg14_th036,1.0,168,0.2890625,0.0,1.0042136791425853,0.03062733687786088
soc_v3_eg14_th036,1.0,171,0.3671875,0.0,1.0039689575638555,0.03241252601024836
soc_v3_eg14_th036,1.0,170,0.359375,0.0078125,1.0030972770482367,0.03302109484411248
soc_v3_eg14_th036,1.0,169,0.2734375,0.0,1.0046538995564585,0.03347834557383877
soc_v3_eg14_th036,1.0,172,0.3984375,0.0078125,1.0039657504561046,0.03206419866592062
soc_v3_eg14_th036,1.0,174,0.4375,0.0078125,1.0059980625043976,0.03127805966877737
soc_v3_eg14_th036,1.0,173,0.265625,0.0,1.0039355981430735,0.030989806128752077
soc_v3_eg14_th036,1.0,175,0.3515625,0.0,1.0035617028966755,0.03126262745057065
soc_v3_eg14_th036,1.0,176,0.4296875,0.0,1.003693441212259,0.03305326577812016
soc_v3_eg14_th036,1.0,177,0.328125,0.0,1.0036192927293184,0.03232131023420484
soc_v3_eg14_th036,1.0,178,0.3984375,0.0078125,1.0038602511195642,0.03157116022651551
soc_v3_eg14_th036,1.0,179,0.2890625,0.0078125,1.003425746485291,0.03296922927522604
soc_v3_eg14_th036,1.0,180,0.3203125,0.0,1.0032324719130559,0.0315206275816504
soc_v3_eg14_th036,1.0,181,0.3671875,0.0,1.0037814354300156,0.03215811891322152
soc_v3_eg14_th036,1.0,182,0.3984375,0.0,1.002998106712466,0.03293872834870465
soc_v3_eg14_th036,1.0,183,0.3359375,0.015625,1.0038196753286706,0.03312423461595432
soc_v3_eg14_th036,1.0,184,0.296875,0.0078125,1.0042185297044803,0.03305322768001092
soc_v3_eg14_th036,1.0,185,0.3984375,0.0,1.0045754393395203,0.033508105439800095
soc_v3_eg14_th036,1.0,186,0.3046875,0.0078125,1.0043651602382877,0.03329728498765837
soc_v3_eg14_th036,1.0,188,0.390625,0.0078125,1.004584286375619,0.032231344657885554
soc_v3_eg14_th036,1.0,187,0.328125,0.0,1.0035205211932179,0.029616051272724722
soc_v3_eg14_th036,1.0,189,0.34375,0.0,1.0045211241276308,0.03378117142793247
soc_v3_eg14_th036,1.0,190,0.421875,0.0078125,1.003841520442571,0.03183079637281698
soc_v3_eg14_th036,1.0,191,0.3359375,0.0,1.004152727328511,0.03217454486430065
soc_v3_eg14_th036,1.0,193,0.4921875,0.0,1.0032221981353375,0.03245472395454382
soc_v3_eg14_th036,1.0,192,0.3515625,0.0,1.0042694982385285,0.03234649454069923
soc_v3_eg14_th036,1.0,194,0.4140625,0.0,1.004497043891394,0.03302757029614473
soc_v3_eg14_th036,1.0,196,0.40625,0.0,1.0047345740355864,0.033703087142614704
soc_v3_eg14_th036,1.0,195,0.359375,0.015625,1.0042762823631812,0.0323342229131312
soc_v3_eg14_th036,1.0,197,0.3203125,0.0,1.0043269166002413,0.03175426913885358
soc_v3_eg14_th036,1.0,198,0.28125,0.0078125,1.0040202673039227,0.03300148737803604
soc_v3_eg14_th036,1.0,199,0.2421875,0.015625,1.0033566256270778,0.0306088511770558
soc_v3_eg14_th036,1.1,81,0.421875,0.0078125,1.00446791073358,0.03499846140929009
soc_v3_eg14_th036,1.1,82,0.484375,0.0078125,1.005085497425934,0.033729264948627824
soc_v3_eg14_th036,1.1,80,0.390625,0.0234375,1.0042172854190212,0.031988888446139084
soc_v3_eg14_th036,1.1,84,0.421875,0.0078125,1.0039701282340325,0.03495608662527674
soc_v3_eg14_th036,1.1,85,0.4296875,0.0,1.0047560446367958,0.03231592801157219
soc_v3_eg14_th036,1.1,83,0.3046875,0.0234375,1.0049707433033463,0.03552652746704172
soc_v3_eg14_th036,1.1,86,0.4609375,0.0078125,1.0033224757784855,0.03176516255485474
soc_v3_eg14_th036,1.1,87,0.25,0.0,1.003095544885874,0.031584218726403816
soc_v3_eg14_th036,1.1,88,0.3671875,0.015625,1.0033721575160819,0.03416728004111681
soc_v3_eg14_th036,1.1,90,0.3984375,0.0078125,1.0048236889793756,0.03334655682800822
soc_v3_eg14_th036,1.1,89,0.3046875,0.0078125,1.003498523269683,0.03160861483819944
soc_v3_eg14_th036,1.1,93,0.4375,0.03125,1.005087076812057,0.032122602061942104
soc_v3_eg14_th036,1.1,92,0.390625,0.0078125,1.0052407959559384,0.03339864782936205
soc_v3_eg14_th036,1.1,91,0.3671875,0.0234375,1.0033344361021515,0.03432519665420985
soc_v3_eg14_th036,1.1,94,0.3359375,0.0078125,1.0070399333686406,0.03459230967383219
soc_v3_eg14_th036,1.1,95,0.34375,0.0078125,1.0054097255171255,0.0344845464000815
soc_v3_eg14_th036,1.1,96,0.5078125,0.0078125,1.0048632411153942,0.03435929323345115
soc_v3_eg14_th036,1.1,98,0.40625,0.015625,1.005314298498356,0.03176718641312572
soc_v3_eg14_th036,1.1,97,0.375,0.015625,1.003484445961481,0.03132090868399194
soc_v3_eg14_th036,1.1,100,0.3828125,0.0234375,1.0034511316218355,0.03189694840233931
soc_v3_eg14_th036,1.1,99,0.3828125,0.0234375,1.003534162537391,0.03259189188220695
soc_v3_eg14_th036,1.1,101,0.28125,0.015625,1.0026171875244176,0.030916589143610403
soc_v3_eg14_th036,1.1,102,0.265625,0.0078125,1.0029623576517015,0.032599330247480435
soc_v3_eg14_th036,1.1,103,0.3125,0.0234375,1.0053574987971332,0.03424191805734054
soc_v3_eg14_th036,1.1,104,0.4375,0.0,1.0025593692762393,0.032431581177186516
soc_v3_eg14_th036,1.1,105,0.4375,0.0234375,1.0033693192834197,0.030670524315530235
soc_v3_eg14_th036,1.1,106,0.375,0.0,1.0040462864052928,0.033006954958721364
soc_v3_eg14_th036,1.1,107,0.3828125,0.015625,1.0044642109301711,0.03309351192577306
soc_v3_eg14_th036,1.1,109,0.4140625,0.015625,1.003422666531972,0.03136555096143507
soc_v3_eg14_th036,1.1,108,0.3359375,0.0,1.003575315667693,0.03184956705232379
soc_v3_eg14_th036,1.1,110,0.4375,0.015625,1.0034525293759993,0.03339181512111962
soc_v3_eg14_th036,1.1,112,0.421875,0.015625,1.0057942687103612,0.03423584551004897
soc_v3_eg14_th036,1.1,111,0.3359375,0.0,1.004881006291818,0.033245213417877596
soc_v3_eg14_th036,1.1,114,0.484375,0.0078125,1.0033990910617883,0.032606368734264306
soc_v3_eg14_th036,1.1,113,0.375,0.0078125,1.0045759916531778,0.03325823187720426
soc_v3_eg14_th036,1.1,115,0.40625,0.03125,1.0031911302178842,0.034247492193228195
soc_v3_eg14_th036,1.1,116,0.328125,0.0078125,1.003682653979704,0.0345425335582597
soc_v3_eg14_th036,1.1,117,0.3125,0.015625,1.0038678590192254,0.03398959831210199
soc_v3_eg14_th036,1.1,118,0.375,0.015625,1.004052559541819,0.03267216164150601
soc_v3_eg14_th036,1.1,119,0.359375,0.015625,1.0037499704702024,0.031796424911122056
soc_v3_eg14_th036,1.1,120,0.3515625,0.015625,1.0035429087513872,0.03129085724814877
soc_v3_eg14_th036,1.1,121,0.265625,0.0078125,1.0036531265958657,0.032537740951716604
soc_v3_eg14_th036,1.1,122,0.3359375,0.0234375,1.004296374079666,0.031879225083040384
soc_v3_eg14_th036,1.1,125,0.390625,0.0078125,1.0066561742081268,0.03292981411662846
soc_v3_eg14_th036,1.1,123,0.3359375,0.0078125,1.0030232593166597,0.03299098921024952
soc_v3_eg14_th036,1.1,124,0.4140625,0.0390625,1.0055042360896314,0.03392527384439415
soc_v3_eg14_th036,1.1,126,0.2890625,0.0078125,1.0029161272650557,0.031733495681448336
soc_v3_eg14_th036,1.1,127,0.4453125,0.015625,1.0042693825142146,0.0348497766313722
soc_v3_eg14_th036,1.1,128,0.3359375,0.015625,1.0040688943850289,0.03173901710778682
soc_v3_eg14_th036,1.1,129,0.390625,0.015625,1.0053357578307691,0.032366770357708345
soc_v3_eg14_th036,1.1,130,0.2421875,0.015625,1.0042765647381449,0.03510851292009195
soc_v3_eg14_th036,1.1,132,0.4375,0.0,1.0040436979995426,0.03360396136076551
soc_v3_eg14_th036,1.1,133,0.3828125,0.0234375,1.0044740291029919,0.03384080057680969
soc_v3_eg14_th036,1.1,131,0.375,0.0,1.0031156335615952,0.03250366406840163
soc_v3_eg14_th036,1.1,134,0.3203125,0.0078125,1.0029172306383858,0.03227785764027973
soc_v3_eg14_th036,1.1,135,0.359375,0.0078125,1.0035675473810275,0.03216795443546468
soc_v3_eg14_th036,1.1,137,0.4140625,0.0078125,1.00492323619015,0.032832158662768327
soc_v3_eg14_th036,1.1,136,0.34375,0.0078125,1.0059910465179875,0.032179654750681096
soc_v3_eg14_th036,1.1,138,0.375,0.0078125,1.003974002954768,0.03123352009042384
soc_v3_eg14_th036,1.1,140,0.3671875,0.0078125,1.0033386329629281,0.033692979607925576
soc_v3_eg14_th036,1.1,141,0.4140625,0.015625,1.003402462480031,0.032328369358531575
soc_v3_eg14_th036,1.1,139,0.3515625,0.0078125,1.0036711769315951,0.03169685407646736
soc_v3_eg14_th036,1.1,142,0.40625,0.0,1.003526007012971,0.03246339990857763
soc_v3_eg14_th036,1.1,143,0.4296875,0.015625,1.0024609620578988,0.035575254944070274
soc_v3_eg14_th036,1.1,144,0.4296875,0.0078125,1.003723270783421,0.032893753867857936
soc_v3_eg14_th036,1.1,145,0.3671875,0.0078125,1.0035306318199424,0.03271803494355327
soc_v3_eg14_th036,1.1,146,0.328125,0.0234375,1.0036965899770331,0.03122145057524116
soc_v3_eg14_th036,1.1,147,0.3125,0.015625,1.0039584711223881,0.0318966379948266
soc_v3_eg14_th036,1.1,148,0.359375,0.03125,1.00322091354499,0.03295066215557861
soc_v3_eg14_th036,1.1,149,0.390625,0.0,1.004020392066227,0.034931364348432394
soc_v3_eg14_th036,1.1,150,0.484375,0.0078125,1.0042953435385231,0.03185275542235421
soc_v3_eg14_th036,1.1,151,0.3125,0.0,1.003872668811404,0.032944228628620814
soc_v3_eg14_th036,1.1,152,0.3671875,0.0078125,1.0034094627468155,0.03161528080572123
soc_v3_eg14_th036,1.1,153,0.3125,0.0,1.0038555157541744,0.03297968254106358
soc_v3_eg14_th036,1.1,154,0.4296875,0.015625,1.0041257245160948,0.03170723127429741
soc_v3_eg14_th036,1.1,156,0.390625,0.0078125,1.004990211511889,0.03253597174792232
soc_v3_eg14_th036,1.1,155,0.4375,0.0,1.002778953784954,0.03481035126446446
soc_v3_eg14_th036,1.1,157,0.390625,0.0078125,1.003514654813123,0.034011239882504776
soc_v3_eg14_th036,1.1,158,0.3828125,0.0,1.0031378727820885,0.03189718364299303
soc_v3_eg14_th036,1.1,159,0.4921875,0.015625,1.003979974763434,0.03396242558359628
soc_v3_eg14_th036,1.1,160,0.359375,0.0078125,1.003136890878644,0.03183751781649549
soc_v3_eg14_th036,1.1,161,0.3828125,0.0078125,1.0040431673404007,0.03210509309368131
soc_v3_eg14_th036,1.1,162,0.390625,0.0078125,1.004913282012095,0.03020802201781504
soc_v3_eg14_th036,1.1,164,0.3046875,0.015625,1.0047544297209392,0.032848863747943095
soc_v3_eg14_th036,1.1,163,0.375,0.0078125,1.006140674066975,0.03194656073374866
soc_v3_eg14_th036,1.1,165,0.328125,0.0078125,1.0040600058486713,0.034054891269043555
soc_v3_eg14_th036,1.1,166,0.328125,0.015625,1.003370313634374,0.030062886922148816
soc_v3_eg14_th036,1.1,167,0.234375,0.0078125,1.0039993477230578,0.032139205152108684
soc_v3_eg14_th036,1.1,169,0.40625,0.015625,1.004362793701249,0.03272519287865121
soc_v3_eg14_th036,1.1,168,0.296875,0.0078125,1.0022893867647882,0.03135456275149646
soc_v3_eg14_th036,1.1,170,0.3671875,0.015625,1.003609994382457,0.03201200034513916
soc_v3_eg14_th036,1.1,171,0.4453125,0.0,1.0043856390075963,0.0332904983872319
soc_v3_eg14_th036,1.1,172,0.234375,0.0234375,1.003857580099358,0.03203038269007418
soc_v3_eg14_th036,1.1,173,0.328125,0.046875,1.0040559589673728,0.033206995242734204
soc_v3_eg14_th036,1.1,174,0.359375,0.015625,1.0040080757458303,0.032096555408919314
soc_v3_eg14_th036,1.1,175,0.40625,0.0078125,1.0040645433217583,0.03246187823738373
soc_v3_eg14_th036,1.1,178,0.4375,0.0234375,1.0034981570661463,0.03221873716280676
soc_v3_eg14_th036,1.1,176,0.296875,0.0078125,1.0036228464817225,0.03358260799444047
soc_v3_eg14_th036,1.1,177,0.34375,0.0078125,1.0042447854669048,0.032937613549963295
soc_v3_eg14_th036,1.1,179,0.3828125,0.0078125,1.0034030685705697,0.031950373794512266
soc_v3_eg14_th036,1.1,180,0.3671875,0.0078125,1.0048398877817881,0.031891525183148604
soc_v3_eg14_th036,1.1,181,0.3515625,0.015625,1.0033958615215368,0.032818878317030876
soc_v3_eg14_th036,1.1,182,0.4375,0.0,1.0036862345620368,0.032868356118447226
soc_v3_eg14_th036,1.1,183,0.3984375,0.0078125,1.0039342194096106,0.03177883868380691
soc_v3_eg14_th036,1.1,186,0.4765625,0.0390625,1.006358837565212,0.03212768923907797
soc_v3_eg14_th036,1.1,184,0.296875,0.03125,1.0037289812374641,0.0341840003756301
soc_v3_eg14_th036,1.1,185,0.3671875,0.0078125,1.004197469450931,0.03080947069142986
soc_v3_eg14_th036,1.1,187,0.2578125,0.0078125,1.0031638230271225,0.03148641420261169
soc_v3_eg14_th036,1.1,188,0.3828125,0.0234375,1.0044192342690281,0.03380611780681549
soc_v3_eg14_th036,1.1,189,0.3515625,0.0078125,1.0037538630985208,0.032493542847583
soc_v3_eg14_th036,1.1,190,0.390625,0.015625,1.0042584937978443,0.031098485043131407
soc_v3_eg14_th036,1.1,191,0.3359375,0.0078125,1.0039297875514,0.03116160229889653
soc_v3_eg14_th036,1.1,194,0.3828125,0.0078125,1.0032690032481097,0.03284777414395154
soc_v3_eg14_th036,1.1,193,0.3203125,0.0,1.0052677788912308,0.03371252647808589
soc_v3_eg14_th036,1.1,192,0.2265625,0.0078125,1.0035043680649607,0.032124457699481496
soc_v3_eg14_th036,1.1,195,0.3359375,0.015625,1.0034275762102245,0.03198893246181296
soc_v3_eg14_th036,1.1,197,0.40625,0.0078125,1.0040169380285275,0.032312369821929914
soc_v3_eg14_th036,1.1,196,0.3203125,0.015625,1.0038340338390346,0.03191090325592309
soc_v3_eg14_th036,1.1,198,0.3359375,0.015625,1.0029054412091207,0.0323597417349478
soc_v3_eg14_th036,1.1,199,0.3125,0.03125,1.003411862806825,0.03092617840995114
soc_v3_eg14_th036,1.2,80,0.421875,0.09375,1.0040229163817285,0.03363128310847144
soc_v3_eg14_th036,1.2,82,0.4609375,0.09375,1.0046555345310635,0.03711861731421034
soc_v3_eg14_th036,1.2,81,0.3828125,0.1015625,1.0051571647159803,0.035167993978694245
soc_v3_eg14_th036,1.2,84,0.4375,0.0703125,1.0045156397365087,0.03262052467014071
soc_v3_eg14_th036,1.2,85,0.375,0.1328125,1.0044946915474575,0.0319703102667721
soc_v3_eg14_th036,1.2,83,0.3046875,0.0703125,1.003410046166956,0.032752714508537145
soc_v3_eg14_th036,1.2,86,0.3046875,0.09375,1.004533611457848,0.033217111033060596
soc_v3_eg14_th036,1.2,88,0.46875,0.0859375,1.0046006709767927,0.03362726483753277
soc_v3_eg14_th036,1.2,90,0.3828125,0.09375,1.0053442700196433,0.03315120970724792
soc_v3_eg14_th036,1.2,87,0.25,0.046875,1.0033424312493584,0.030114117272316096
soc_v3_eg14_th036,1.2,89,0.3125,0.0859375,1.0048078885513367,0.03121015532147272
soc_v3_eg14_th036,1.2,92,0.40625,0.078125,1.0048994833235425,0.03623351835962111
soc_v3_eg14_th036,1.2,91,0.2734375,0.1484375,1.0044864559520303,0.03265490417757914
soc_v3_eg14_th036,1.2,93,0.328125,0.109375,1.0035694712238121,0.03583243167598571
soc_v3_eg14_th036,1.2,94,0.3359375,0.0703125,1.0046488827363043,0.0341439457233038
soc_v3_eg14_th036,1.2,96,0.4296875,0.09375,1.0027237595748784,0.03322809638074122
soc_v3_eg14_th036,1.2,95,0.375,0.0703125,1.0052937970890317,0.03126999283925164
soc_v3_eg14_th036,1.2,97,0.3203125,0.078125,1.005516106664245,0.03200003048536761
soc_v3_eg14_th036,1.2,98,0.28125,0.09375,1.003194562394041,0.030592373464176495
soc_v3_eg14_th036,1.2,99,0.4375,0.03125,1.0049193105082412,0.036863003460122744
soc_v3_eg14_th036,1.2,100,0.390625,0.0625,1.004811064933009,0.03351288090857312
soc_v3_eg14_th036,1.2,101,0.3046875,0.0859375,1.0025554988249876,0.03162653350819141
soc_v3_eg14_th036,1.2,102,0.2421875,0.046875,1.002905366750959,0.0316384919388941
soc_v3_eg14_th036,1.2,103,0.4375,0.078125,1.00535704721539,0.03385439221983433
soc_v3_eg14_th036,1.2,106,0.4296875,0.0703125,1.004328052728996,0.034248979250322456
soc_v3_eg14_th036,1.2,105,0.4140625,0.0859375,1.004649435676944,0.03539310159819927
soc_v3_eg14_th036,1.2,104,0.359375,0.046875,1.0052355890313822,0.034364033337308225
soc_v3_eg14_th036,1.2,107,0.3515625,0.09375,1.004280577611563,0.0337235578659657
soc_v3_eg14_th036,1.2,108,0.4453125,0.046875,1.0030582677646636,0.03378655271237771
soc_v3_eg14_th036,1.2,109,0.3671875,0.1015625,1.0032711549408335,0.033051962304786894
soc_v3_eg14_th036,1.2,110,0.4453125,0.078125,1.0040685319935503,0.03437256589029753
soc_v3_eg14_th036,1.2,114,0.5703125,0.0859375,1.0066278048194064,0.034822374804018445
soc_v3_eg14_th036,1.2,111,0.3125,0.046875,1.0037400772183,0.035929938757810864
soc_v3_eg14_th036,1.2,112,0.421875,0.0703125,1.003830422903967,0.03420404496311565
soc_v3_eg14_th036,1.2,113,0.4140625,0.0625,1.0034507124290066,0.03253475196329159
soc_v3_eg14_th036,1.2,115,0.296875,0.0625,1.0039696631842456,0.03454312370365057
soc_v3_eg14_th036,1.2,116,0.3203125,0.0546875,1.0037102716792072,0.031893888944890876
soc_v3_eg14_th036,1.2,117,0.453125,0.078125,1.0058215433527742,0.03112860628337603
soc_v3_eg14_th036,1.2,119,0.4765625,0.09375,1.0045887400889617,0.033256286203015566
soc_v3_eg14_th036,1.2,121,0.4375,0.078125,1.0062047561121146,0.032934634313522365
soc_v3_eg14_th036,1.2,118,0.3046875,0.0859375,1.005903837140595,0.03563362642656245
soc_v3_eg14_th036,1.2,120,0.3203125,0.109375,1.0036472098519704,0.030305619114927716
soc_v3_eg14_th036,1.2,122,0.3359375,0.0703125,1.0031745194511497,0.03336609848794842
soc_v3_eg14_th036,1.2,123,0.3984375,0.09375,1.0049923017482678,0.03273017831599623
soc_v3_eg14_th036,1.2,124,0.34375,0.109375,1.0043804549145308,0.030988608868048502
soc_v3_eg14_th036,1.2,125,0.3984375,0.109375,1.0030161165467057,0.03303708073900786
soc_v3_eg14_th036,1.2,126,0.3671875,0.0390625,1.004899702969697,0.03377021526863573
soc_v3_eg14_th036,1.2,127,0.3125,0.0703125,1.003725010438304,0.030218583091437167
soc_v3_eg14_th036,1.2,128,0.375,0.0625,1.0046499720789568,0.03163356570516465
soc_v3_eg14_th036,1.2,129,0.2890625,0.0625,1.0037189522557435,0.03366832939365454
soc_v3_eg14_th036,1.2,130,0.3671875,0.1015625,1.003758662983015,0.03305272329661307
soc_v3_eg14_th036,1.2,131,0.3125,0.0703125,1.0029667624428438,0.031999471439057764
soc_v3_eg14_th036,1.2,132,0.34375,0.0703125,1.0032048106067022,0.0318191436141605
soc_v3_eg14_th036,1.2,133,0.296875,0.09375,1.0049661068814308,0.03565655499536491
soc_v3_eg14_th036,1.2,134,0.3671875,0.109375,1.0043977466194962,0.03126746017870165
soc_v3_eg14_th036,1.2,135,0.3671875,0.0859375,1.0025375146280746,0.03227074044131173
soc_v3_eg14_th036,1.2,136,0.296875,0.078125,1.004389638407732,0.03438042667027159
soc_v3_eg14_th036,1.2,137,0.3828125,0.0859375,1.0026815645482805,0.031087677947234386
soc_v3_eg14_th036,1.2,138,0.3046875,0.09375,1.0042736111680008,0.031661033071677724
soc_v3_eg14_th036,1.2,139,0.4140625,0.0546875,1.0053074507009951,0.031004876786696767
soc_v3_eg14_th036,1.2,140,0.359375,0.0859375,1.003798968214319,0.03558203591902256
soc_v3_eg14_th036,1.2,141,0.4296875,0.109375,1.005905969232478,0.032396316736336965
soc_v3_eg14_th036,1.2,142,0.40625,0.09375,1.0030893708538897,0.03377649172813053
soc_v3_eg14_th036,1.2,144,0.4375,0.0859375,1.0044536803739934,0.03526138197115639
soc_v3_eg14_th036,1.2,143,0.34375,0.078125,1.00349722790204,0.03269002106091769
soc_v3_eg14_th036,1.2,145,0.328125,0.0625,1.003719834023053,0.03324309667329859
soc_v3_eg14_th036,1.2,146,0.359375,0.046875,1.0056844681137243,0.03350158318621736
soc_v3_eg14_th036,1.2,147,0.3125,0.046875,1.0062013757484236,0.03512064841661521
soc_v3_eg14_th036,1.2,149,0.421875,0.0625,1.0038184677930195,0.031897131851538
soc_v3_eg14_th036,1.2,148,0.2734375,0.078125,1.0043724762536537,0.034776801242832
soc_v3_eg14_th036,1.2,150,0.3125,0.0546875,1.003065453558547,0.03364677008625154
soc_v3_eg14_th036,1.2,152,0.3359375,0.0625,1.00389838577021,0.03184567910255393
soc_v3_eg14_th036,1.2,151,0.3515625,0.1015625,1.0043338768241739,0.03230382179472681
soc_v3_eg14_th036,1.2,154,0.5859375,0.0859375,1.0068164241640998,0.032543562716266156
soc_v3_eg14_th036,1.2,153,0.3515625,0.0703125,1.0030526309137113,0.030802383687696763
soc_v3_eg14_th036,1.2,156,0.3515625,0.078125,1.0047634760497497,0.03311253314902803
soc_v3_eg14_th036,1.2,155,0.328125,0.0546875,1.0031129364809146,0.03250096683169471
soc_v3_eg14_th036,1.2,157,0.296875,0.09375,1.0046611430864798,0.031729430153379555
soc_v3_eg14_th036,1.2,159,0.4140625,0.078125,1.003776759322672,0.032278218346434795
soc_v3_eg14_th036,1.2,160,0.28125,0.078125,1.0031442603626215,0.032846124841811444
soc_v3_eg14_th036,1.2,158,0.3046875,0.03125,1.0034947718710376,0.032633476807603576
soc_v3_eg14_th036,1.2,161,0.359375,0.046875,1.0039422775471927,0.032260144321090485
soc_v3_eg14_th036,1.2,162,0.3203125,0.0546875,1.0039946383562897,0.033578890074041017
soc_v3_eg14_th036,1.2,163,0.5078125,0.0859375,1.0075025610628339,0.03336170824018265
soc_v3_eg14_th036,1.2,164,0.2734375,0.1015625,1.0043142970623642,0.03384965060401132
soc_v3_eg14_th036,1.2,165,0.34375,0.0703125,1.0042306658390745,0.03317658747756167
soc_v3_eg14_th036,1.2,166,0.359375,0.0625,1.003357985861131,0.032831399501119865
soc_v3_eg14_th036,1.2,167,0.3203125,0.0859375,1.0025513352673912,0.03368130811956955
soc_v3_eg14_th036,1.2,169,0.3984375,0.078125,1.0038676215114328,0.032704732547070736
soc_v3_eg14_th036,1.2,168,0.2734375,0.046875,1.0038750605970757,0.033329307246947326
soc_v3_eg14_th036,1.2,170,0.3046875,0.1015625,1.0051201344306717,0.035645496872567906
soc_v3_eg14_th036,1.2,171,0.3203125,0.1015625,1.0046674684049535,0.03307347685583686
soc_v3_eg14_th036,1.2,172,0.3515625,0.109375,1.0041428293921937,0.03212253869645644
soc_v3_eg14_th036,1.2,173,0.3984375,0.078125,1.0039615337777918,0.03278384382204231
soc_v3_eg14_th036,1.2,174,0.265625,0.078125,1.0036794158316655,0.03389400707500782
soc_v3_eg14_th036,1.2,175,0.390625,0.0703125,1.0033957391538502,0.03202251114489033
soc_v3_eg14_th036,1.2,177,0.2734375,0.0546875,1.0043744023812218,0.03241860793914925
soc_v3_eg14_th036,1.2,176,0.3203125,0.0625,1.0027402741606084,0.033552236040701115
soc_v3_eg14_th036,1.2,178,0.3125,0.0859375,1.00397312562747,0.03301228064015616
soc_v3_eg14_th036,1.2,179,0.3359375,0.0859375,1.0044001463835153,0.03295412729011601
soc_v3_eg14_th036,1.2,180,0.3828125,0.09375,1.0044243581206096,0.03385580183735286
soc_v3_eg14_th036,1.2,181,0.3125,0.0859375,1.004338359182562,0.0336483450555781
soc_v3_eg14_th036,1.2,183,0.4609375,0.0625,1.0055397603593976,0.035367648387038646
soc_v3_eg14_th036,1.2,182,0.3203125,0.09375,1.004591560818322,0.034471831557366044
soc_v3_eg14_th036,1.2,184,0.3828125,0.0546875,1.0037432220029654,0.03260347201576778
soc_v3_eg14_th036,1.2,185,0.3515625,0.09375,1.0046891628908494,0.03171362912725946
soc_v3_eg14_th036,1.2,186,0.46875,0.0546875,1.0044745118325158,0.03379995995673286
