variant,soc_enabled,soc_entropy_gain,soc_threshold,speed_ratio,seed,safe_frac,captured_frac,chi,chi_local,tau_P_ar1,xi_fluct,soc_branch_ratio,soc_topple_steps,soc_pred_entropy_var,soc_entropy_fluct_mean
soc_v3_eg06_th032,True,0.6,0.32,1.0,63,0.2578125,0.03125,1.8273627128136798,0.01612809164841025,198.99999999999983,17.5,1.041192038520056,600.0,0.04097289630043479,0.07378514057795624
soc_v3_eg06_th032,True,0.6,0.32,1.0,64,0.34375,0.0078125,1.5975215307598514,3.3511228208759665,198.99999999999983,12.5,1.034550135399902,600.0,0.040502858844660566,0.07978137874146216
soc_v3_eg06_th032,True,0.6,0.32,1.0,65,0.359375,0.0078125,2.2782997710400266,1.580319727891135,198.99999999999983,27.5,1.0428287813684256,600.0,0.04094489020016983,0.07636838215498276
soc_v3_eg06_th032,True,0.6,0.32,1.0,66,0.5078125,0.0078125,5.202287419342538,0.0010108122182689396,198.99999999999983,12.5,1.052839507946027,599.0,0.03949386067377518,0.07365394982089256
soc_v3_eg06_th032,True,0.6,0.32,1.0,69,0.3359375,0.0078125,2.2394313870629325,2.984650161752941,198.99999999999983,17.5,1.040334890966258,600.0,0.04102081613012229,0.07890758409491591
soc_v3_eg06_th032,True,0.6,0.32,1.0,67,0.375,0.0,2.1521867201042157,2.2405415514662432,198.99999999999983,17.5,1.0365325138567578,600.0,0.03834676202223165,0.08104839798801705
soc_v3_eg06_th032,True,0.6,0.32,1.0,68,0.34375,0.0078125,1.945363693978286,0.008694507170778316,111.40554023446632,22.5,1.029968849782063,600.0,0.037472849197087044,0.07998013668632806
soc_v3_eg06_th032,True,0.6,0.32,1.0,70,0.328125,0.0,3.9621468332461025,0.39102103244255826,198.99999999999983,32.5,1.0331288596393466,600.0,0.04143280415262285,0.0784137020426063
soc_v3_eg06_th032,True,0.6,0.32,1.0,71,0.3515625,0.0078125,2.559069147617838,0.056393284819344254,198.99999999999983,22.5,1.0425661266811814,600.0,0.04078618872599089,0.07834463967835263
soc_v3_eg06_th032,True,0.6,0.32,1.0,72,0.234375,0.015625,2.468355605484979,1.42608706848039,198.99999999999983,12.5,1.0321175173110209,600.0,0.0427974427718189,0.07429949130567401
soc_v3_eg06_th032,True,0.6,0.32,1.0,74,0.40625,0.015625,1.105993696916435,0.4150048015079447,198.99999999999983,22.5,1.0408252522543373,600.0,0.04263673838057163,0.08136319975237906
soc_v3_eg06_th032,True,0.6,0.32,1.0,73,0.359375,0.0078125,0.9662516968792969,0.04915096136868319,144.1618771938503,17.5,1.0467622056732886,600.0,0.038378130250954164,0.08039165137029922
soc_v3_eg06_th032,True,0.6,0.32,1.0,76,0.3671875,0.0078125,1.7339097452530894,1.0990061610783557,198.99999999999983,22.5,1.0521480825854674,600.0,0.0390732078150319,0.07564227921077105
soc_v3_eg06_th032,True,0.6,0.32,1.0,75,0.3671875,0.015625,2.2257609357839594,3.00808546913386,198.99999999999983,17.5,1.0317163070155249,600.0,0.04055937876485823,0.08145316601362436
soc_v3_eg06_th032,True,0.6,0.32,1.0,77,0.28125,0.015625,1.0375691411537118,1.043984170852662,198.99999999999983,17.5,1.0351436515790173,600.0,0.0384477273183122,0.0774094328136863
soc_v3_eg06_th032,True,0.6,0.32,1.0,78,0.4140625,0.0078125,1.595202157579238,0.5062942063918358,198.99999999999983,22.5,1.0263164513294827,600.0,0.038210172764961296,0.0822041299114384
soc_v3_eg06_th032,True,0.6,0.32,1.0,79,0.3515625,0.0234375,2.031065794440155,0.03784926722594287,198.99999999999983,27.5,1.0408770437019772,600.0,0.04043470889467098,0.07977871156198531
soc_v3_eg06_th032,True,0.6,0.32,1.1,0,0.3359375,0.03125,7.510202557274291,1.1228521701852248,198.99999999999983,32.5,1.0336532623533379,600.0,0.04189877709796056,0.07667031536546551
soc_v3_eg06_th032,True,0.6,0.32,1.1,1,0.265625,0.0703125,3.1031241780277403,2.1854207728593797,198.99999999999983,27.5,1.0317894934519234,600.0,0.04023323085656919,0.07602012041744187
soc_v3_eg06_th032,True,0.6,0.32,1.1,3,0.3203125,0.046875,2.1759431570631294,2.05701855537571e-05,198.99999999999983,32.5,1.030236078873558,600.0,0.048222062437247824,0.07366366295185206
soc_v3_eg06_th032,True,0.6,0.32,1.1,2,0.3203125,0.0390625,1.2528381615897684,0.049089676518884524,198.99999999999983,22.5,1.0273184748902735,600.0,0.04137294694010045,0.07910973508606112
soc_v3_eg06_th032,True,0.6,0.32,1.1,4,0.3515625,0.03125,1.689344306633565,0.1564092183091398,198.99999999999983,22.5,1.026141938910336,600.0,0.04221515920819464,0.07899337602600902
soc_v3_eg06_th032,True,0.6,0.32,1.1,5,0.2890625,0.0546875,3.856425489813433,0.20161788553426657,198.99999999999983,17.5,1.06426401197921,600.0,0.0390452530898284,0.07657720352448043
soc_v3_eg06_th032,True,0.6,0.32,1.1,7,0.3828125,0.046875,0.5214539245364074,0.058235060573695145,198.99999999999983,22.5,1.0444215032444828,600.0,0.0420466473230254,0.07722060693600405
soc_v3_eg06_th032,True,0.6,0.32,1.1,6,0.2890625,0.03125,1.3669481101665206,1.8581380617637329,198.99999999999983,17.5,1.023704433655111,600.0,0.038283287433372615,0.08338786426165963
soc_v3_eg06_th032,True,0.6,0.32,1.1,8,0.328125,0.0703125,3.789314746027609,0.03312104953270502,198.99999999999983,17.5,1.0513718352619856,600.0,0.040351721765211186,0.07928345754353343
soc_v3_eg06_th032,True,0.6,0.32,1.1,11,0.4453125,0.0390625,1.6890429576234056,0.020893766814879495,198.99999999999983,27.5,1.0355450968507398,600.0,0.04175944503756091,0.0826819381742044
soc_v3_eg06_th032,True,0.6,0.32,1.1,12,0.3671875,0.046875,1.328786229169603,0.006283339974035815,198.99999999999983,22.5,1.0294763699359182,600.0,0.04275127651577961,0.07759526672653647
soc_v3_eg06_th032,True,0.6,0.32,1.1,9,0.234375,0.0234375,4.281271772002186,2.260290831600974,198.99999999999983,12.5,1.0318971169375368,600.0,0.03691020231353558,0.07901681662011201
soc_v3_eg06_th032,True,0.6,0.32,1.1,10,0.2421875,0.015625,1.4264758862629316,0.02050790216036876,198.99999999999983,17.5,1.030395913216093,600.0,0.04035279527589811,0.0801734481742142
soc_v3_eg06_th032,True,0.6,0.32,1.1,14,0.453125,0.0390625,1.4598517753863411,0.936328441099567,198.99999999999983,17.5,1.0444537487891514,600.0,0.037817697590157864,0.07833342027139961
soc_v3_eg06_th032,True,0.6,0.32,1.1,15,0.5078125,0.0859375,6.033464518782761,0.0028835697261521943,198.99999999999983,17.5,1.035448103785496,600.0,0.042826048907151304,0.07445672882996031
soc_v3_eg06_th032,True,0.6,0.32,1.1,13,0.1953125,0.0234375,3.0019667568925166,1.1575922202716602,198.99999999999983,32.5,1.0446200978282838,600.0,0.040464356813844006,0.07859981785224927
soc_v3_eg06_th032,True,0.6,0.32,1.1,16,0.265625,0.046875,2.0942617074509284,0.03591971901235253,198.99999999999983,22.5,1.028910766940017,600.0,0.03945273419199058,0.08008143401742321
soc_v3_eg06_th032,True,0.6,0.32,1.1,17,0.3125,0.03125,3.3471573144345936,0.0666888368815751,198.99999999999983,17.5,1.0362958285679575,600.0,0.04029944101365191,0.07293109885334856
soc_v3_eg06_th032,True,0.6,0.32,1.1,18,0.3828125,0.0390625,1.1815320863374772,1.1959454710565607,198.99999999999983,22.5,1.038206672756112,600.0,0.040770285339102603,0.07879880299967229
soc_v3_eg06_th032,True,0.6,0.32,1.1,19,0.296875,0.0546875,2.9277697372991596,0.002754769373131498,198.99999999999983,12.5,1.034336843962746,600.0,0.04273516327483455,0.0758783050059928
soc_v3_eg06_th032,True,0.6,0.32,1.1,21,0.28125,0.0546875,0.9963829746372305,0.4278265045166121,198.99999999999983,17.5,1.0408389665598177,600.0,0.039554814010533915,0.07828038088155624
soc_v3_eg06_th032,True,0.6,0.32,1.1,20,0.3203125,0.03125,3.266405511566258,1.3981884100642148,198.99999999999983,17.5,1.0352844936136716,600.0,0.03860026945247102,0.07656543813287599
soc_v3_eg06_th032,True,0.6,0.32,1.1,23,0.4375,0.03125,2.8085163894527936,0.03373742967189438,198.99999999999983,22.5,1.0544230089936724,600.0,0.04192764167316658,0.07549752743911368
soc_v3_eg06_th032,True,0.6,0.32,1.1,22,0.203125,0.046875,1.7085037182655578,0.6424802795794693,198.65658445868254,12.5,1.0295645735103693,600.0,0.03984048452722141,0.07990883653710969
soc_v3_eg06_th032,True,0.6,0.32,1.1,24,0.2578125,0.015625,1.7730620091924962,1.4689417018053934,198.99999999999983,17.5,1.027082143574283,600.0,0.039160528863774274,0.07784654611440565
soc_v3_eg06_th032,True,0.6,0.32,1.1,25,0.359375,0.0625,0.8295209332195325,0.7601544448818814,198.99999999999983,12.5,1.0257642990219087,600.0,0.04047387224112628,0.08060866667646206
soc_v3_eg06_th032,True,0.6,0.32,1.1,26,0.3671875,0.03125,4.498718658662656,0.33635065046156226,198.99999999999983,42.5,1.0355725128111195,600.0,0.039105727794365136,0.07584066826474059
soc_v3_eg06_th032,True,0.6,0.32,1.1,27,0.453125,0.0390625,0.9723166323004824,0.0012546505573874996,198.99999999999983,17.5,1.0409770116472636,600.0,0.043073724497435226,0.07590228500963749
soc_v3_eg06_th032,True,0.6,0.32,1.1,28,0.453125,0.0390625,3.093773457751235,0.11740348724895189,198.99999999999983,17.5,1.0383848422978468,600.0,0.039942621888748885,0.08012511891380224
soc_v3_eg06_th032,True,0.6,0.32,1.1,29,0.328125,0.0234375,2.8885498415284387,0.7904794618086022,198.99999999999983,12.5,1.0303504324269583,600.0,0.039574805809971816,0.07721744699756698
soc_v3_eg06_th032,True,0.6,0.32,1.1,31,0.40625,0.015625,3.3222936751211614,0.9240542491659551,198.99999999999983,22.5,1.0434308737522762,600.0,0.0412927294702917,0.07814537644312355
soc_v3_eg06_th032,True,0.6,0.32,1.1,30,0.28125,0.0546875,0.3817696119059278,1.582844898103725,198.99999999999983,12.5,1.0317945607442234,600.0,0.03898916499571895,0.0823270818026851
soc_v3_eg06_th032,True,0.6,0.32,1.1,32,0.3984375,0.03125,1.9407595568833615,0.05955349519556886,198.99999999999983,17.5,1.0336924337773756,600.0,0.04078255059959428,0.07841922440172251
soc_v3_eg06_th032,True,0.6,0.32,1.1,34,0.40625,0.0546875,3.9658618916067985,0.0003539032143116907,198.99999999999983,12.5,1.0437248539064925,600.0,0.041546205850519026,0.0744544003101403
soc_v3_eg06_th032,True,0.6,0.32,1.1,33,0.3515625,0.0546875,2.1640217440902836,0.1191868154147343,198.99999999999983,27.5,1.029563290640576,600.0,0.04352919219318747,0.08193456313985961
soc_v3_eg06_th032,True,0.6,0.32,1.1,35,0.21875,0.078125,4.5288369464470515,0.00030156113851720107,198.99999999999983,57.5,1.0360433457105844,600.0,0.038406346411814465,0.08041249898110563
soc_v3_eg06_th032,True,0.6,0.32,1.1,36,0.4296875,0.0703125,1.0063776989233466,0.0004950443774545223,198.99999999999983,22.5,1.0332792478914712,600.0,0.03801305458989482,0.08084968725557483
soc_v3_eg06_th032,True,0.6,0.32,1.1,37,0.25,0.0703125,0.8284911253319187,2.1400858975262285,198.99999999999983,12.5,1.0412917849451095,600.0,0.042237656412980024,0.07441454728210518
soc_v3_eg06_th032,True,0.6,0.32,1.1,38,0.2890625,0.09375,3.2930415073270014,0.115264737005556,198.99999999999983,27.5,1.0401010341112873,600.0,0.041872059491759685,0.0720087530347485
soc_v3_eg06_th032,True,0.6,0.32,1.1,39,0.375,0.046875,0.8751044537646466,0.29647688840444436,198.99999999999983,32.5,1.0308537865476053,600.0,0.04113504080670984,0.07757754553379709
soc_v3_eg06_th032,True,0.6,0.32,1.1,41,0.3984375,0.046875,4.356991031364377,0.10745730803899799,198.99999999999983,47.5,1.0570145142631748,600.0,0.0411190406506642,0.07273198952141828
soc_v3_eg06_th032,True,0.6,0.32,1.1,40,0.359375,0.015625,3.5887236579961055,0.0007395346643816665,198.99999999999983,22.5,1.0468707837230866,600.0,0.041336705492252844,0.07708754684675964
soc_v3_eg06_th032,True,0.6,0.32,1.1,42,0.3203125,0.0390625,2.555525908336457,0.13333373275617813,198.99999999999983,27.5,1.0341790224774952,600.0,0.040543002067912136,0.08156729181878598
soc_v3_eg06_th032,True,0.6,0.32,1.1,43,0.359375,0.046875,1.7650855603455338,0.33482395002001264,198.99999999999983,12.5,1.0346933224868515,600.0,0.04068176804495557,0.08031762368342958
soc_v3_eg06_th032,True,0.6,0.32,1.1,44,0.265625,0.046875,1.902088710366762,3.113552030925517,198.99999999999983,12.5,1.0319017529494288,600.0,0.040819483089438544,0.07979892554404873
soc_v3_eg06_th032,True,0.6,0.32,1.1,45,0.40625,0.0078125,4.028856098718511,1.3970053810519895e-06,198.99999999999983,17.5,1.066594990008986,596.0,0.0367417872722872,0.07161630850630535
soc_v3_eg06_th032,True,0.6,0.32,1.1,46,0.3125,0.03125,2.1773121307679673,2.2856752745031847e-05,198.99999999999983,22.5,1.0442850329471898,600.0,0.039618042538115336,0.07496661401175626
soc_v3_eg06_th032,True,0.6,0.32,1.1,47,0.28125,0.015625,3.0038741498782016,2.7308757264398188e-05,198.99999999999983,12.5,1.024897851109738,600.0,0.04010457794304298,0.08002772500884683
soc_v3_eg06_th032,True,0.6,0.32,1.1,49,0.484375,0.046875,5.157265257316941,1.4466444082469188,198.99999999999983,22.5,1.0639133928648274,600.0,0.039521616630186336,0.07459359336840313
soc_v3_eg06_th032,True,0.6,0.32,1.1,48,0.296875,0.046875,1.7460995867002969,1.1276268711100865,198.99999999999983,17.5,1.0447735694490705,600.0,0.04061020613060856,0.07905159515863083
soc_v3_eg06_th032,True,0.6,0.32,1.1,50,0.4609375,0.046875,3.708485803899439,0.1425733720769518,198.99999999999983,17.5,1.0369162756923156,600.0,0.03733515909374567,0.0803119383235267
soc_v3_eg06_th032,True,0.6,0.32,1.1,51,0.359375,0.03125,5.1312502177599875,2.7333766280826333,198.99999999999983,17.5,1.0348260231081752,600.0,0.03883314159627985,0.08340669923192061
soc_v3_eg06_th032,True,0.6,0.32,1.1,52,0.203125,0.0625,1.9938927914876732,1.4472689138564867,198.99999999999983,32.5,1.0438664086379355,600.0,0.040216838520571015,0.07194649658585411
soc_v3_eg06_th032,True,0.6,0.32,1.1,53,0.25,0.0390625,4.153641800807903,0.8472579074365569,198.99999999999983,12.5,1.0317539354910459,600.0,0.03908308801171103,0.0802847283757697
soc_v3_eg06_th032,True,0.6,0.32,1.1,54,0.375,0.0546875,2.403508563429818,0.737173929897187,198.99999999999983,12.5,1.0355488543117928,600.0,0.043034863386689395,0.07833229543928749
soc_v3_eg06_th032,True,0.6,0.32,1.1,55,0.3359375,0.0390625,1.78461681128026,1.05494601838867,198.99999999999983,12.5,1.027305410942989,600.0,0.03834957299115897,0.07977782817988201
soc_v3_eg06_th032,True,0.6,0.32,1.1,56,0.2265625,0.0390625,0.40226326250092403,0.0444620299246216,198.99999999999983,22.5,1.0188241890214105,600.0,0.04143630884370078,0.08196227473698588
soc_v3_eg06_th032,True,0.6,0.32,1.1,57,0.4296875,0.03125,1.247095200529554,1.5737336557661452,198.99999999999983,17.5,1.0612902514811953,600.0,0.037361540690979696,0.07772685195124861
soc_v3_eg06_th032,True,0.6,0.32,1.1,58,0.390625,0.015625,4.040427761919333,0.020119191414824593,198.99999999999983,22.5,1.0338283789170888,600.0,0.04321102307498264,0.0775828414618635
soc_v3_eg06_th032,True,0.6,0.32,1.1,59,0.1875,0.0390625,1.6331232744437294,0.22484755128259817,198.99999999999983,32.5,1.0270638957733216,600.0,0.03708889773109016,0.08095242744626097
soc_v3_eg06_th032,True,0.6,0.32,1.1,60,0.2890625,0.03125,0.6262916364906106,2.1974984381367904,198.99999999999983,17.5,1.0367217918999498,600.0,0.04097654782199029,0.07758983504710533
soc_v3_eg06_th032,True,0.6,0.32,1.1,61,0.3046875,0.015625,1.5662679602149412,0.12687043243677765,198.99999999999983,17.5,1.0437993126104614,600.0,0.040513448002080864,0.07656872455552438
soc_v3_eg06_th032,True,0.6,0.32,1.1,62,0.359375,0.0546875,1.6476363750831986,0.15981273782747527,193.41482116265627,17.5,1.031109588962083,600.0,0.040430404685076506,0.07615524939682514
soc_v3_eg06_th032,True,0.6,0.32,1.1,63,0.390625,0.078125,2.7704191701620857,2.2033259465764665,198.99999999999983,47.5,1.0452233293178803,600.0,0.0411970254117958,0.07724105635419026
soc_v3_eg06_th032,True,0.6,0.32,1.1,65,0.4921875,0.0390625,6.745717759883944,0.22970968642403544,198.99999999999983,17.5,1.0560556958708402,600.0,0.04196350356813659,0.07468407634923674
soc_v3_eg06_th032,True,0.6,0.32,1.1,64,0.296875,0.0625,1.8369842056653958,0.070117320958842,198.99999999999983,27.5,1.035206514772666,600.0,0.03839571943272431,0.07684451115846175
soc_v3_eg06_th032,True,0.6,0.32,1.1,66,0.2421875,0.0703125,1.24181432120537,0.04143933045062323,198.99999999999983,37.5,1.0352054431530202,600.0,0.04319223074578127,0.07223158531699873
soc_v3_eg06_th032,True,0.6,0.32,1.1,68,0.3125,0.046875,3.987692917545606,0.011942315352613713,198.99999999999983,22.5,1.0340367739206986,600.0,0.04153895545695943,0.08044453102971934
soc_v3_eg06_th032,True,0.6,0.32,1.1,67,0.28125,0.046875,2.462360070246775,1.9256659155746034,198.99999999999983,17.5,1.020876883325313,600.0,0.04168183220261067,0.07868943575752439
soc_v3_eg06_th032,True,0.6,0.32,1.1,69,0.3984375,0.046875,3.6108272758074356,0.8593981637125766,198.99999999999983,22.5,1.0309332960219795,600.0,0.03922150450775549,0.08013289386705649
soc_v3_eg06_th032,True,0.6,0.32,1.1,71,0.3515625,0.0859375,4.100456743699425,3.621899532179313,198.99999999999983,12.5,1.0439351771945666,600.0,0.03770985773347848,0.07222270421672951
soc_v3_eg06_th032,True,0.6,0.32,1.1,70,0.2265625,0.0390625,2.3157642148682425,0.008120876436259626,198.99999999999983,17.5,1.031809703670674,600.0,0.04052268844210552,0.0791753039233793
soc_v3_eg06_th032,True,0.6,0.32,1.1,72,0.3125,0.0546875,0.8888374766050312,0.06764163263215499,198.99999999999983,17.5,1.0389907712213842,600.0,0.0379615937951342,0.0829604160400063
soc_v3_eg06_th032,True,0.6,0.32,1.1,73,0.4453125,0.0234375,1.267043019656115,0.20906984263043743,198.99999999999983,27.5,1.0327872937012186,600.0,0.04363291753128971,0.07521081181495176
soc_v3_eg06_th032,True,0.6,0.32,1.1,74,0.453125,0.046875,4.8118558964580505,0.03726198359221161,198.99999999999983,27.5,1.0452192764116117,600.0,0.04150300406955549,0.0759477377870263
soc_v3_eg06_th032,True,0.6,0.32,1.1,76,0.375,0.015625,3.1252346355594742,0.4452381417564867,198.99999999999983,27.5,1.03423543977389,600.0,0.03987300858375311,0.08094608381088643
soc_v3_eg06_th032,True,0.6,0.32,1.1,77,0.5078125,0.0625,1.7965415039753987,2.1892220539430336,198.99999999999983,12.5,1.0439110632332376,600.0,0.039318262282685236,0.07750120681108474
soc_v3_eg06_th032,True,0.6,0.32,1.1,75,0.3203125,0.03125,1.4212154634965963,2.748128027444738,198.99999999999983,22.5,1.0282434319273819,600.0,0.03917748167527762,0.08130712248548307
soc_v3_eg06_th032,True,0.6,0.32,1.1,78,0.2109375,0.1015625,0.6948714220864086,0.20353180013999747,115.86996268337754,17.5,1.0312696108285566,600.0,0.03966285544002452,0.0774517159704091
soc_v3_eg06_th032,True,0.6,0.32,1.1,79,0.4609375,0.0390625,6.996518655087002,0.013292353849651953,198.99999999999983,12.5,1.053293551258413,600.0,0.03731092456995251,0.07440893086618015
soc_v3_eg06_th032,True,0.6,0.32,1.2,1,0.46875,0.1328125,2.149788220434293,2.6633821524964268e-05,198.99999999999983,12.5,1.050131401972604,600.0,0.038646186664928736,0.07690244202252011
soc_v3_eg06_th032,True,0.6,0.32,1.2,0,0.2265625,0.25,3.5635113966520504,0.04491818658326107,198.99999999999983,12.5,1.041094135756052,600.0,0.04323653083188586,0.07906353400129347
soc_v3_eg06_th032,True,0.6,0.32,1.2,2,0.2421875,0.1875,0.8682158588800064,0.14534189650611407,198.99999999999983,37.5,1.0271613944595772,600.0,0.04007730510681405,0.08472743606117242
soc_v3_eg06_th032,True,0.6,0.32,1.2,3,0.34375,0.1796875,1.4064712390195717,0.3121440358230581,198.99999999999983,12.5,1.0450734705452362,600.0,0.038635972262001786,0.07727830301678526
soc_v3_eg06_th032,True,0.6,0.32,1.2,5,0.4140625,0.1640625,2.0957003735945334,0.008209802224832259,198.99999999999983,27.5,1.0314964784979193,600.0,0.0425458231169931,0.07924480320693332
soc_v3_eg06_th032,True,0.6,0.32,1.2,4,0.3203125,0.171875,2.6132624777807423,0.0073751001983938524,198.99999999999983,27.5,1.0699074175144614,595.0,0.042427692645981514,0.07092877433268428
soc_v3_eg06_th032,True,0.6,0.32,1.2,7,0.3125,0.21875,1.1794460715316684,0.0021371723178766296,198.99999999999983,22.5,1.0368964444168254,600.0,0.040249539599814976,0.0790573753941178
soc_v3_eg06_th032,True,0.6,0.32,1.2,6,0.2578125,0.203125,5.981099712105857,0.0022778971248679737,198.99999999999983,37.5,1.035272362681794,600.0,0.041033634406039195,0.07308112265535946
soc_v3_eg06_th032,True,0.6,0.32,1.2,9,0.3203125,0.125,6.853096334453565,3.704074616691628e-05,198.99999999999983,22.5,1.0401804513649633,599.0,0.038770465166902454,0.07633146748041933
soc_v3_eg06_th032,True,0.6,0.32,1.2,8,0.1953125,0.1484375,1.7865492714297209,0.0219211262990965,198.99999999999983,22.5,1.0363623976746466,600.0,0.03830349315096471,0.07584430627265074
soc_v3_eg06_th032,True,0.6,0.32,1.2,11,0.4296875,0.2734375,1.8226486205664894,0.001991375750714602,198.99999999999983,12.5,1.067491697661396,600.0,0.04265787634866014,0.07214370886339927
soc_v3_eg06_th032,True,0.6,0.32,1.2,10,0.2578125,0.109375,1.992332622624578,0.025628675311527564,198.99999999999983,27.5,1.0290717592786127,600.0,0.04542498415321159,0.07155163973285227
soc_v3_eg06_th032,True,0.6,0.32,1.2,12,0.421875,0.1796875,0.536991947169892,0.8958779674975602,193.89809191757905,17.5,1.0601539960448974,597.0,0.03967378787163964,0.07719828227593811
soc_v3_eg06_th032,True,0.6,0.32,1.2,13,0.359375,0.1796875,2.6087185451027115,2.893702960864698,198.99999999999983,17.5,1.0388453121331553,600.0,0.04056868516840011,0.07879699821925555
soc_v3_eg06_th032,True,0.6,0.32,1.2,14,0.296875,0.0859375,2.9280265271344583,1.9451526815626097e-05,198.99999999999983,22.5,1.0464025374790082,600.0,0.040534540216973315,0.07344426020258064
soc_v3_eg06_th032,True,0.6,0.32,1.2,15,0.3515625,0.109375,4.023094636206728,0.11932653761501454,198.99999999999983,12.5,1.0441161418451708,600.0,0.040367505997657954,0.07334474516742195
soc_v3_eg06_th032,True,0.6,0.32,1.2,17,0.3203125,0.21875,1.44308958803702,1.7577382270249624,198.99999999999983,12.5,1.0417029544437937,600.0,0.041302412576605586,0.07826560250811887
soc_v3_eg06_th032,True,0.6,0.32,1.2,16,0.2109375,0.1796875,0.5944921724438849,0.8387606687624345,198.99999999999983,12.5,1.0427283403056344,600.0,0.03953601869708863,0.07818461102516132
soc_v3_eg06_th032,True,0.6,0.32,1.2,18,0.3515625,0.1953125,2.0565679184380885,4.326924125427052,198.99999999999983,7.5,1.0390722079359302,600.0,0.03786895642412842,0.07326895586579867
soc_v3_eg06_th032,True,0.6,0.32,1.2,19,0.328125,0.109375,6.931125956652381,0.0002204624594743686,198.99999999999983,17.5,1.0347470363341853,600.0,0.039378954567760804,0.07329796028715324
soc_v3_eg06_th032,True,0.6,0.32,1.2,20,0.3984375,0.1796875,1.7649016701126725,0.5960961646297949,198.99999999999983,17.5,1.0346411939413926,600.0,0.04229977254786615,0.07450250984316595
soc_v3_eg06_th032,True,0.6,0.32,1.2,21,0.1796875,0.0703125,1.3721407487969763,1.0852892852561455,198.99999999999983,22.5,1.0310406411656596,600.0,0.04255883429279036,0.08090404346857637
soc_v3_eg06_th032,True,0.6,0.32,1.2,22,0.34375,0.140625,1.8548472494967647,0.07988724516543459,198.99999999999983,17.5,1.0419597388304218,600.0,0.04102680462911259,0.08114908085169055
soc_v3_eg06_th032,True,0.6,0.32,1.2,23,0.1875,0.1875,3.879650307801024,0.0004348065007282589,198.99999999999983,32.5,1.0423415433909333,599.0,0.03821610439808827,0.07162660831811862
soc_v3_eg06_th032,True,0.6,0.32,1.2,24,0.34375,0.2109375,3.26772293797672,0.05393951102240699,198.99999999999983,22.5,1.0337617609299365,600.0,0.040686588290054934,0.07906144057613711
soc_v3_eg06_th032,True,0.6,0.32,1.2,25,0.453125,0.1171875,2.848840294812732,1.7398852814910835,198.99999999999983,7.5,1.0387566060332545,600.0,0.04123687131900585,0.07565332542675675
soc_v3_eg06_th032,True,0.6,0.32,1.2,27,0.5390625,0.1328125,4.43112198987211,0.004210398139601061,198.99999999999983,12.5,1.049193781914807,600.0,0.04347921533912136,0.07652442597223881
soc_v3_eg06_th032,True,0.6,0.32,1.2,26,0.3203125,0.25,1.7690168581607106,2.0708205551948504,198.99999999999983,12.5,1.0327474350433314,600.0,0.03986952277320208,0.08068260150198255
soc_v3_eg06_th032,True,0.6,0.32,1.2,28,0.234375,0.1953125,3.673543445186017,0.025177353782157824,198.99999999999983,17.5,1.0441250106975601,600.0,0.04007451912246678,0.07714432546593834
soc_v3_eg06_th032,True,0.6,0.32,1.2,29,0.359375,0.1328125,3.399111957359046,0.0008425984810694908,198.99999999999983,27.5,1.0356279631498921,600.0,0.04157626725080524,0.07703455433105139
soc_v3_eg06_th032,True,0.6,0.32,1.2,30,0.3203125,0.140625,1.3758776635631527,2.7492702049279045,198.99999999999983,12.5,1.037753134083707,599.0,0.03991797939228656,0.07743155068567674
soc_v3_eg06_th032,True,0.6,0.32,1.2,31,0.3125,0.234375,2.394031662787834,0.006714130780899417,198.99999999999983,37.5,1.0394371585022002,600.0,0.04045875010523405,0.07677110579140257
soc_v3_eg06_th032,True,0.6,0.32,1.2,32,0.4921875,0.125,4.6550841977928625,3.009728224126116,198.99999999999983,27.5,1.0605323846101196,600.0,0.0410138210011094,0.07142716638242616
soc_v3_eg06_th032,True,0.6,0.32,1.2,33,0.203125,0.140625,3.0658707070131994,0.0006399794831516302,198.99999999999983,17.5,1.0333656236120576,600.0,0.04171607453544571,0.07787938133308693
soc_v3_eg06_th032,True,0.6,0.32,1.2,34,0.4140625,0.1640625,1.845445787724815,0.009219305975577375,198.99999999999983,12.5,1.035833457432073,600.0,0.040547660757259504,0.07884275643278581
soc_v3_eg06_th032,True,0.6,0.32,1.2,35,0.3671875,0.15625,1.2492502529904776,1.0145714445413812,198.99999999999983,17.5,1.0554214742480075,600.0,0.0445653659068908,0.07257806491725272
soc_v3_eg06_th032,True,0.6,0.32,1.2,36,0.4765625,0.1875,1.1395381552171664,1.624514324710094,198.99999999999983,17.5,1.0804881832082172,599.0,0.04077392755761494,0.0756493979357867
soc_v3_eg06_th032,True,0.6,0.32,1.2,37,0.3203125,0.21875,2.2637423726293417,0.8671258390916436,198.99999999999983,17.5,1.0644114239465376,600.0,0.04329034245252314,0.07054194941985718
soc_v3_eg06_th032,True,0.6,0.32,1.2,39,0.3046875,0.171875,0.8201721587406764,0.9708015531701496,198.99999999999983,12.5,1.044638160894521,599.0,0.040445190154960134,0.0768921150217798
soc_v3_eg06_th032,True,0.6,0.32,1.2,38,0.2578125,0.125,4.486439213359128,1.2759000958738917e-06,198.99999999999983,22.5,1.0419419417925788,600.0,0.04132205611433078,0.0753298713764012
soc_v3_eg06_th032,True,0.6,0.32,1.2,40,0.328125,0.1328125,1.1083744252175454,1.1168387113100795,198.99999999999983,22.5,1.0448891911502478,600.0,0.0439152583021626,0.0738594769683556
