speed_ratio,w_align,n,safe_mean,safe_ci95,captured_mean,captured_ci95,P_mean,P_mean_ci95,P_var,P_var_ci95,chi_mean,chi_ci95,xi_fluct_mean,xi_fluct_ci95,components_mean,components_ci95,P_local_mean,P_local_mean_ci95,P_local_var,P_local_var_ci95,chi_local_mean,chi_local_ci95
1.15,0.7,50,0.3521875,0.025276143643760216,0.1875,0.008149722004461256,0.3926821991497417,0.03964301645790306,0.028110346234003783,0.005461195459950516,3.598124317952484,0.6990330188736661,24.1,3.2465514011024066,11.06,0.7353079354936951,0.9903574139606853,0.005734434865403034,0.0018337704342771134,0.0016733275223116569,0.2347226155874705,0.21418592285589208
1.15,0.75,50,0.35015625,0.022672843923127507,0.17625,0.008849620401463556,0.4505100430684161,0.03438058288199229,0.033858979060661785,0.005910987000092437,4.3339493197647085,0.7566063360118319,24.9,2.8033579864155773,10.34,0.816544524199385,0.9947182393174875,0.002648899194769659,0.0008452578428131056,0.0007099307143002648,0.10819300388007752,0.09087113143043389
1.15,0.8,50,0.32703125,0.027174385486382208,0.18390625,0.009158391387820241,0.4218754261592257,0.040892519782438526,0.02811441444995683,0.004704219605843877,3.598645049594474,0.6021401095480162,26.4,3.1960500621861354,11.3,0.606379419175816,0.9958575113615896,0.0014909090415224791,0.00032698027171501886,0.00025003791195507113,0.041853474779522414,0.032004852730249105
1.15,0.85,50,0.32859375,0.022020683636356522,0.18953125,0.008344789261119779,0.44162560070832085,0.03635983003141142,0.03137351956097802,0.004689916069952922,4.015810503805187,0.600309256953974,23.8,3.128115087396881,10.7,0.7924544150927546,0.9940029054478751,0.002819907616466465,0.0008377648384339996,0.0008692857774520943,0.10723389931955195,0.11126857951386807
1.15,0.9,50,0.32609375,0.022933556370796478,0.18953125,0.012295306840925115,0.40201753214162755,0.03927052100052171,0.027433388060720865,0.005299795995079778,3.5114736717722708,0.6783738873702115,23.1,2.7094973703622593,10.82,0.7631014611439293,0.993995780779753,0.0022577224514927535,0.0004952787691417482,0.00039952040601462307,0.06339568245014376,0.05113861196987175
1.15,0.95,50,0.3346875,0.023880287372642733,0.19171875,0.010592651122948401,0.4049933081689391,0.03599716507012828,0.029430787060661615,0.0050657435632225755,3.7671407437646867,0.6484151760924897,24.0,2.80349781523011,11.08,0.8073327938341163,0.9962874541901396,0.0023065161797053897,0.00034614692743325154,0.0003907448665602404,0.0443068067114562,0.05001534291971077
1.15,1.0,50,0.33453125,0.025449153503849593,0.195,0.01059942510233456,0.422087248846314,0.03952749490691718,0.0291142703936378,0.004431866432801987,3.7266266103856385,0.5672789033986544,23.7,2.8631283589807848,10.6,0.6696626016136782,0.9945782822400916,0.002383548089816188,0.00039286095863937657,0.00026712328150848495,0.0502862027058402,0.034191780033086074
1.2,0.0,50,0.3034375,0.009989572688558806,0.27359375,0.008341118498888503,0.10277262414966573,0.009604208919585824,0.0019586416194321906,0.0003664717435761578,0.2507061272873204,0.046908383177748196,7.0,1.7928747864811976,50.0,1.1826478765888009,0.957582150208902,0.0074257347639922165,0.022331352650001173,0.004990841136989321,2.85841313920015,0.6388276655346331
1.2,0.05,50,0.30765625,0.01262617723471756,0.2628125,0.009069660963894957,0.24444072053535396,0.02477280712834197,0.013056376135182696,0.00260565115833892,1.6712161453033851,0.3335233482673818,13.3,1.410043970945587,43.32,1.3174171093469218,0.9574920348373527,0.008483447925842191,0.020764846648999965,0.005041301356223498,2.6579003710719955,0.6452865735966078
1.2,0.1,50,0.334375,0.016676728733477676,0.251875,0.009875878125513701,0.34463360217197275,0.036299715772818354,0.025964146002696406,0.0047214974383386135,3.32341068834514,0.6043516721073425,19.1,2.247686810923622,32.12,1.3735876528274413,0.9795011708776882,0.005857244505882809,0.007970781756576667,0.0029191262686720236,1.0202600648418134,0.373648162390019
1.2,0.15,50,0.32203125,0.018532088935478915,0.23,0.010806869921489754,0.4048144734715979,0.040655853900389304,0.03341193327960581,0.005147529998024519,4.2767274597895435,0.6588838397471384,19.3,1.9948894706223699,25.74,1.2240964667868295,0.9869062253871861,0.0044765986377570035,0.0041324514241591346,0.0020552141402459573,0.5289537822923692,0.26306740995148253
1.2,0.2,50,0.32015625,0.021047751698518778,0.2278125,0.01138643655846727,0.42706122274539593,0.04010340077654255,0.032329605229043545,0.0052717764919667995,4.138189469317574,0.6747873909717503,20.7,2.6080613489716837,20.92,1.137834012499187,0.983935747413601,0.0063306859863102765,0.0040971097810202734,0.002270415453678966,0.524430051970595,0.29061317807090764
1.2,0.25,50,0.32890625,0.02010239899396338,0.23234375,0.010174203362548833,0.42369590356903375,0.03627710854120477,0.03186995352631839,0.006429066123184537,4.079354051368754,0.8229204637676207,21.7,2.4467578547947895,18.26,0.8904,0.9899083899063973,0.003982929101832947,0.002693695683346793,0.0019590206159704362,0.3447930474683895,0.25075463884421584
1.2,0.3,50,0.315625,0.020492567250103146,0.225,0.011467174619321013,0.4611774291800709,0.03498527622088432,0.0348806833049225,0.005117505720747323,4.46472746303008,0.6550407322556574,23.1,2.680405939405447,16.2,1.068411905586979,0.9920446958641962,0.004332932782294515,0.0012603550858423557,0.0010439438408601318,0.16132545098782153,0.13362481163009687
1.2,0.35,50,0.34796875,0.02071649120417113,0.221875,0.011042000781108466,0.42173774832818106,0.04002451173509571,0.031282193862063205,0.004685857969956323,4.00412081434409,0.5997898201544093,24.1,3.136,13.86,0.974802215836628,0.990860702654114,0.004336303972011521,0.0016730734248672043,0.001375474422149264,0.21415339838300215,0.17606072603510578
1.2,0.4,50,0.3421875,0.02370991683346865,0.2246875,0.012120882032674023,0.3943958482013983,0.03860218311663263,0.028148584382580402,0.005231384107548114,3.6030188009702915,0.6696171657661586,23.5,2.743428511917159,13.08,0.8922119927461186,0.9934419128445355,0.002776858643313953,0.0009080363445733087,0.0006406670417613662,0.11622865210538351,0.08200538134545488
1.2,0.45,50,0.33125,0.025288105529082245,0.226875,0.011315614212229047,0.4504990992451464,0.03911364084182529,0.03813790668812516,0.0067316063821605794,4.8816520560800205,0.8616456169165542,25.5,3.2291175265078227,12.5,0.817772584524573,0.9910905736732613,0.004142840921783336,0.0020993540093112114,0.001596258987258064,0.26871731319183506,0.2043211503690322
1.2,0.5,50,0.32421875,0.02128180065366885,0.22578125,0.012994928397744254,0.4179082064274207,0.039050441006857894,0.0297061140801961,0.0048314462905115554,3.8023826022651006,0.6184251251854791,21.1,3.180681687940496,11.66,0.8559211178607523,0.9943111105717225,0.0026419392133325975,0.0007904060605748338,0.0008233089209537855,0.10117197575357872,0.10538354188208454
1.2,0.55,50,0.3390625,0.024228969618000678,0.2334375,0.011245026678492143,0.41149123420220785,0.04165514693749023,0.024362098110981677,0.004763530767747467,3.1183485582056547,0.6097319382716758,22.6,2.4327794803475298,11.22,0.8424045583922252,0.9945732264893486,0.003111628632876036,0.0007264073704323537,0.0007718017744230392,0.09298014341534128,0.09879062712614901
1.2,0.6,50,0.3378125,0.0279403270381719,0.23984375,0.010538665786640165,0.42832274517275687,0.0321378873687606,0.030096329597799475,0.004911782608959524,3.8523301885183328,0.6287081739468191,23.7,2.664564504754951,11.34,0.7463142501654381,0.9958393227980707,0.0017324129261684397,0.000830130973216268,0.0010071338413762414,0.1062567645716823,0.1289131316961589
1.2,0.65,50,0.31484375,0.025360852737289802,0.23171875,0.011865932393305634,0.4386556737979411,0.04260155625568737,0.0319665436975209,0.005450215280629502,4.0917175932826755,0.6976275559205762,23.4,2.4838067557682497,11.04,0.8674759708487608,0.9931047669823145,0.0032055104086749346,0.0011474313136618103,0.0007359718186566198,0.1468712081487117,0.09420439278804733
1.2,0.7,50,0.33546875,0.025451860964623003,0.23734375,0.011980552274937077,0.4175754555324741,0.03469594234368007,0.029729339791614528,0.005243488214866272,3.8053554933266596,0.6711664915028828,22.8,3.65515307476992,10.14,0.7323164343369606,0.9955519725039834,0.0017783690166694724,0.0005365252012102241,0.0004975045169468714,0.06867522575490868,0.06368057816919954
1.2,0.75,50,0.3396875,0.02426938336155247,0.2390625,0.012963590841275421,0.43267367347167585,0.04509189048227899,0.031976048134299814,0.00471533650691633,4.092934161190376,0.6035630728852902,23.0,3.2078029864690873,10.24,0.8221898564200363,0.9918338388479708,0.006950624000164582,0.0021088474733856636,0.003081794651404181,0.26993247659336495,0.3944697153797352
1.2,0.8,50,0.3340625,0.02191241799756476,0.24734375,0.012631633467707173,0.4014598291167119,0.038857829582472095,0.027796148570972942,0.005035126279524805,3.5579070170845366,0.6444961637791751,23.8,2.8528413906139263,10.32,0.6468909027030755,0.9930602959270192,0.005773339881437185,0.0013806639212699502,0.001587502850261241,0.17672498192255362,0.20320036483343884
1.2,0.85,50,0.31046875,0.027710747153631563,0.25109375,0.013212282696888528,0.41789102994904886,0.04167943830157443,0.03038503834723854,0.005444381432630062,3.889284908446533,0.6968808233766479,24.9,3.5883723329665775,9.96,0.6811773337391666,0.9946064108385139,0.0031909058250811067,0.0009768796716580438,0.0012999335186642557,0.1250405979722296,0.16639149038902473
1.2,0.9,50,0.3309375,0.031095633736909108,0.25171875,0.011951760134494834,0.4439494887056465,0.041297049164245786,0.03328614113128853,0.005431470521212034,4.2606260648049314,0.6952282267151404,21.9,2.8505045167478684,10.04,0.7343477105567906,0.9899792185293249,0.005385962370806632,0.0019621991632301525,0.0015847780544321094,0.2511614928934595,0.20285159096731
1.2,0.95,50,0.34421875,0.02322218514292959,0.2409375,0.013642425783195597,0.4504609295789445,0.04164597797966219,0.03489218651144518,0.006371616090338176,4.4661998734649835,0.8155668595632866,22.2,2.9554261959994874,10.14,0.7039313602901918,0.9913189914598626,0.005014819649444333,0.0019961157679081448,0.0017720643197096171,0.25550281829224253,0.226824232922831
1.2,1.0,50,0.346875,0.024570211893673203,0.25703125,0.015488056134082804,0.41299185189216203,0.03776156019554397,0.030633042127064324,0.003567248084966887,3.9210293922642334,0.45660775487576155,21.6,3.4824841708182963,9.56,0.6629794566953037,0.9961125964859489,0.0015915100132728067,0.00037261634014806996,0.0003082308051014711,0.047694891538952955,0.0394535430529883
