variant,gain,config,sweep_dir,seed,speed_ratio,w_align,safe_frac,chi,chi_local,soc_pred_entropy_var,soc_entropy_fluct_mean
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,35,1.3,0.15,0.1328125,10.056821963082893,4.0572360727675655e-06,0.03727252619143931,0.06279625927917526
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,37,1.3,0.15,0.2265625,2.4854559711297233,0.5401472295604665,0.03421771755320646,0.061066558190623066
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,39,1.3,0.15,0.2265625,10.79587859937145,0.6442062667025753,0.034264958565368625,0.0620280092659961
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,40,1.3,0.15,0.1484375,3.5671537249895264,0.007369432113342547,0.03738148781260013,0.06400923530072333
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,41,1.3,0.15,0.2421875,6.413913961574075,0.00919337049451122,0.035682705012399785,0.0677305280796836
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,42,1.3,0.15,0.1484375,1.80324256465601,0.012779782569848446,0.03873647417931195,0.0657572429382905
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,43,1.3,0.15,0.203125,8.707872738451629,0.7466716774483046,0.03649314280709575,0.06413767931018842
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,46,1.3,0.15,0.3046875,4.465010301117437,0.00014972993645227185,0.037504597443731684,0.06226604026108767
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,45,1.3,0.15,0.1953125,3.0239823071855687,1.0016103374442402e-12,0.040467228048652035,0.06820344184219385
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,44,1.3,0.15,0.21875,8.428021513312501,5.856419379776982e-07,0.03767443138145222,0.06126574497313302
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,47,1.3,0.15,0.1484375,4.6048449256629,1.0313684835580769e-09,0.039732334776337135,0.07192549999162813
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,48,1.3,0.15,0.1328125,6.464318105262849,0.6797209033801767,0.03575789301445936,0.06460142441821849
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,50,1.3,0.15,0.140625,4.043612237814315,1.3269956116973885e-20,0.03899883481910404,0.06673665553801979
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,52,1.3,0.15,0.25,5.19351750318744,7.619233783312242,0.03868119449330081,0.06829665192585578
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,49,1.3,0.15,0.125,9.16359596993158,0.0003159412638032664,0.03930956135798783,0.06907539784250202
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,51,1.3,0.15,0.1328125,3.1643448731288566,0.005306956490275122,0.039842580017476245,0.06833510047861206
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,54,1.3,0.15,0.2734375,6.880295690476658,0.10184668373325168,0.03700109135534906,0.06557423503031716
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,53,1.3,0.15,0.1171875,1.4659710741819902,0.00617268167515657,0.038324391453279226,0.06795225605389864
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,55,1.3,0.15,0.2890625,1.3902558640958143,0.015143255463157054,0.03564091852070754,0.06423010005111564
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,56,1.3,0.15,0.171875,4.834667503130264,0.0008724149310529217,0.037299907579305194,0.06438473467970304
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,57,1.3,0.15,0.140625,3.804117803219849,0.41689845846551266,0.03743364949879988,0.06668007920193933
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,58,1.3,0.15,0.2578125,4.286751277894156,4.559038915574343e-15,0.03820983498402426,0.06775513455505303
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,60,1.3,0.15,0.140625,1.0715755391654231,0.13450829990973687,0.038947803896188835,0.06569858159314983
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,59,1.3,0.15,0.2890625,9.519645688854398,4.905481522396087e-06,0.03511138811359966,0.06945220564688538
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,61,1.3,0.15,0.25,6.2025483288562135,7.524060512794679e-06,0.03508594532374831,0.06286218067910125
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,62,1.3,0.15,0.1640625,4.845909174396898,0.0007923746405507001,0.036981997332504894,0.06941775736549137
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,63,1.3,0.15,0.1484375,4.294691610918609,7.1417396744640115e-09,0.03931961243052711,0.0678817703407065
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,64,1.3,0.15,0.2421875,12.45297063192502,0.00010235670943268856,0.04036427282114621,0.06711526957556109
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,66,1.3,0.15,0.21875,6.998185872135329,0.06565242766056308,0.037340936398762944,0.07153996989398091
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,65,1.3,0.15,0.28125,8.252929544516958,0.00010200887731152458,0.0336267790276422,0.06065492929420217
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,68,1.3,0.15,0.203125,5.103435328499008,0.056080846001986526,0.03858591249654371,0.07155025859844522
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,69,1.3,0.15,0.2578125,11.654734763044171,0.0006998707472781211,0.039328454497616315,0.06859117921566697
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,67,1.3,0.15,0.15625,6.426278936689062,1.7045149847483725e-20,0.0383560149827095,0.06637718733832917
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,70,1.3,0.15,0.1875,9.465422725015447,4.997514811465521e-06,0.03945800438644925,0.06327684761717084
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,71,1.3,0.15,0.125,5.805404808426403,1.6488119758050668,0.038807944218602716,0.07431691348028754
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,72,1.3,0.15,0.1875,6.122017575105504,9.978196833180592e-06,0.03795802659699504,0.07026333554263689
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,73,1.3,0.15,0.2890625,0.6912219336416076,1.0123366460278453e-08,0.034428665569333425,0.06323872352813772
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,74,1.3,0.15,0.1328125,9.848294628878117,0.0005915365518568811,0.035530755017822685,0.06601584321225543
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,75,1.3,0.15,0.296875,7.1044577374424005,0.005724732197538681,0.03579450314346233,0.0623466103087855
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,77,1.3,0.15,0.2109375,4.206554876769486,3.941757112316545e-08,0.03930711555203625,0.07070052160264073
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,76,1.3,0.15,0.2265625,1.062098769520157,4.158605054888762e-06,0.03895471333037725,0.06270990173621381
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,78,1.3,0.15,0.1484375,3.666285799090677,1.245626359128538e-07,0.04029745208053843,0.07209504386050206
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,79,1.3,0.15,0.28125,4.5661838444577985,1.4937184165580714e-05,0.03914407477088795,0.06425872887392312
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,81,1.3,0.15,0.375,7.547249222652228,4.2548229110979534e-07,0.03965764684723559,0.07065510615156884
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,80,1.3,0.15,0.1796875,4.010087965481636,0.004463408400945647,0.04078012688897362,0.07109042554183577
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,83,1.3,0.15,0.203125,5.714113109384508,5.312614054694015,0.03801283154745676,0.06484988080510483
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,82,1.3,0.15,0.234375,9.48552519973702,0.006908566081704687,0.03618049798698973,0.06078295280253388
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,85,1.3,0.15,0.25,1.0689919948346946,0.001656462682405758,0.03614358714307999,0.07122713273146045
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,84,1.3,0.15,0.1875,6.482438366770696,3.602562032930028e-06,0.0396894974510298,0.06822016533721033
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,86,1.3,0.15,0.2109375,3.411371566655942,9.663944276271437e-05,0.0379632591081725,0.06199889561084395
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,87,1.3,0.15,0.2890625,4.009575224466502,0.0007141097132849791,0.03855956381031033,0.06878600903573198
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,89,1.3,0.15,0.296875,9.740191594312028,1.5215035334506797e-06,0.039582995673692334,0.06682080178743506
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,88,1.3,0.15,0.2578125,8.247675678584471,0.005983116127650593,0.030992514842937968,0.06034690457311015
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,90,1.3,0.15,0.171875,11.417764580320837,1.4858079759998694e-05,0.03733001850867048,0.06639169630819086
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,92,1.3,0.15,0.1796875,3.347192869842598,1.3091216295555594e-08,0.03774108354585099,0.06444640000020331
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,91,1.3,0.15,0.1640625,3.114015220088128,2.6029869520227983e-06,0.0368587242170866,0.06983981489442985
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,94,1.3,0.15,0.1953125,6.470225154512976,7.037410430708476e-07,0.03657790791221959,0.0677868234428271
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,93,1.3,0.15,0.21875,0.9913939074066253,7.803404484883869e-05,0.04059107585697834,0.06569630699390888
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,95,1.3,0.15,0.234375,9.508403491110442,0.23372750925246447,0.03695471963460319,0.0636763811891551
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,97,1.3,0.15,0.234375,6.456968823816988,3.383823537754705,0.0368054514763528,0.07205516199354348
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,96,1.3,0.15,0.25,1.4045093282228966,3.360265466363764e-08,0.038921165189622214,0.07597018798210897
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,98,1.3,0.15,0.21875,2.2808502446308854,0.00018643150829733963,0.03318591453429929,0.06152977284874887
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,99,1.3,0.15,0.140625,0.5894701311465275,1.4422046864457747,0.03473236415493486,0.06630378611353362
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,100,1.3,0.15,0.296875,7.54636997508419,0.2622773823879868,0.03646576438909156,0.06918169348050247
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,102,1.3,0.15,0.125,12.132475692145237,8.672822976931855e-06,0.03786737910939055,0.06670551366836748
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,101,1.3,0.15,0.140625,3.618941820353663,0.004039969738780343,0.03450075811664562,0.05938470056441922
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,103,1.3,0.15,0.2421875,6.8408916859590905,0.0003832435391820014,0.036238287383883024,0.0695193950103354
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,104,1.3,0.15,0.140625,6.840460303088711,0.0061405203631464565,0.03942720219430373,0.07312012162657958
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,105,1.3,0.15,0.1796875,4.42238573816255,2.406302091664553e-10,0.03802244159354282,0.07035389247606609
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,106,1.3,0.15,0.21875,1.875083103576352,0.0051228613887608476,0.039750189913682066,0.06775234778400435
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,107,1.3,0.15,0.2265625,9.67576509708426,0.0002822898077165193,0.04224002140714152,0.07005352432432804
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,109,1.3,0.15,0.203125,0.388172158874968,7.11473581950293,0.038252981064947754,0.06657838448844385
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,110,1.3,0.15,0.2265625,3.6057018199830204,3.483562954249293e-07,0.037877647459737714,0.07291761841479978
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,108,1.3,0.15,0.1484375,3.811373663775038,0.6935538610106209,0.038869223653133146,0.06720311183521697
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,111,1.3,0.15,0.328125,9.138632311682516,0.007286145606354106,0.0367173250711409,0.06242710253911666
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,112,1.3,0.15,0.203125,2.043060224307737,0.0004786857733988478,0.037837274781694685,0.06764169135629296
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,113,1.3,0.15,0.1171875,4.755054467915763,2.369950641528763e-06,0.04168311427818413,0.06830108801485632
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,114,1.3,0.15,0.2421875,3.37574388472131,0.07806473799360468,0.03575381601455503,0.0656416984607903
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,115,1.3,0.15,0.2578125,6.3776402980403555,5.0786616561284444e-08,0.03909394835243227,0.0735429460507366
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,116,1.3,0.15,0.0859375,4.982742935191714,0.0190522395947848,0.037259232278789724,0.07234311928885397
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,117,1.3,0.15,0.1640625,8.678706144487805,0.008697203844257977,0.037153839416406646,0.06320330874395562
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,118,1.3,0.15,0.28125,1.6677487278305776,2.274501998730625e-12,0.03807269984287234,0.06940930974759765
soc_varh,0.0,configs/soc_varh_predability_20260208/soc_varh_g0.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g0\sweep_20260208_095429_grid,119,1.3,0.15,0.0703125,5.546786908334656,0.00039786760741001014,0.037679069276470155,0.07261800061291548
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,4,1.3,0.15,0.1953125,4.343591147693894,0.00021726446248807266,0.04107257046162669,0.07132486692962663
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,2,1.3,0.15,0.203125,1.3086008536454175,6.899299672497184e-07,0.03851778317720874,0.06807865120059103
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,3,1.3,0.15,0.1953125,5.210199697652081,0.0022753353565391076,0.040327162328173426,0.06505819683054756
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,6,1.3,0.15,0.3125,1.7706828837017758,0.0005293013966390884,0.03816793779057658,0.06731780708811935
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,7,1.3,0.15,0.1640625,6.971244304826652,5.808208921372384e-08,0.03619530043343122,0.06474255221715365
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,5,1.3,0.15,0.140625,6.3262351106438635,2.1253333571436282e-16,0.03978728825406152,0.06882259092467696
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,1,1.3,0.15,0.1171875,1.8828828941279285,0.019852961676920744,0.03557893255894036,0.07148916663920564
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,0,1.3,0.15,0.2265625,7.264923844791659,3.3079911786116905e-13,0.03747931094471242,0.06221962682314246
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,9,1.3,0.15,0.2734375,6.8306983022509185,0.11066773088840597,0.038389548908832935,0.06561308821065025
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,8,1.3,0.15,0.1328125,1.990607059065107,1.0216253435431222e-05,0.04200029505424213,0.06597406127963562
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,10,1.3,0.15,0.171875,4.1409955429225,0.0009323116718304334,0.0385280283062553,0.07130854451286893
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,15,1.3,0.15,0.21875,5.772361858866373,2.0562439059357945e-11,0.03801536912625426,0.07002679627976273
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,12,1.3,0.15,0.1796875,2.0000404447843723,1.6689974394246617e-05,0.038240185834969034,0.07417617140775458
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,11,1.3,0.15,0.2265625,0.6166100937233088,0.009585611338092562,0.0402667005034334,0.07137346422085904
soc_varh,0.25,configs/soc_varh_predability_20260208/soc_varh_g025.toml,E:\project\ChaseCrit\runs\soc_varh_predability_20260208\soc_varh_g025\sweep_20260208_095516_grid,13,1.3,0.15,0.1953125,4.8024924269917895,5.348647535057727e-07,0.03988728724799452,0.06781822704549244
